ID	Taxonomy
K01911	menE; O-succinylbenzoic acid---CoA ligase [EC:6.2.1.26]
K01915	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K01916	nadE; NAD+ synthase [EC:6.3.1.5]
K01918	panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K01919	gshA; glutamate--cysteine ligase [EC:6.3.2.2]
K01922	PPCS, COAB; phosphopantothenate---cysteine ligase (ATP) [EC:6.3.2.51]
K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K01926	rex; redox-sensing transcriptional repressor
K01934	MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K01935	bioD; dethiobiotin synthetase [EC:6.3.3.3]
K01938	fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]
K01941	E6.3.4.6; urea carboxylase [EC:6.3.4.6]
K01951	guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K01952	purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K01953	asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K01962	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
K01965	PCCA, pccA; propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
K01966	PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]
K01968	E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]
K01969	E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]
K01971	ligD; bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]
K01974	RTCA, rtcA; RNA 3-terminal phosphate cyclase (ATP) [EC:6.5.1.4]
K05784	8524.91	8359.88	9387.00	benC-xylZ; benzoate/toluate 1,2-dioxygenase reductase component [EC:1.18.1.-]
K08776	9382.00	3492.00	4426.00	NPEPPS; puromycin-sensitive aminopeptidase [EC:3.4.11.-]
K16317	6848.33	9374.34	6411.67	trmY; tRNA (pseudouridine54-N1)-methyltransferase [EC:2.1.1.257]
K06944	6911.82	9373.50	6225.67	K06944; uncharacterized protein
K18532	6898.83	9369.84	6191.67	AK6, FAP7; adenylate kinase [EC:2.7.4.3]
K04798	6898.83	9369.84	6191.67	pfdB, PFDN6; prefoldin beta subunit
K03057	6905.83	9369.84	6191.67	tfs; transcription termination factor TFS
K02683	6898.83	9369.84	6191.67	priS, pri1, priA; DNA primase small subunit [EC:2.7.7.-]
K18828	9368.15	3382.53	8596.92	mvpA, vapC; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]
K03660	8429.24	9360.06	4999.72	OGG1; N-glycosylase/DNA lyase [EC:3.2.2.- 4.2.99.18]
K11131	6871.83	9357.84	6184.67	DKC1, NOLA4, CBF5; H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-]
K07254	6871.83	9357.84	6184.67	atrm56; tRNA (cytidine56-2-O)-methyltransferase [EC:2.1.1.206]
K01975	thpR; RNA 2,3-cyclic 3-phosphodiesterase [EC:3.1.4.58]
K11749	43186.09	45613.79	46631.67	rseP; regulator of sigma E protease [EC:3.4.24.-]
K13571	46550.66	34786.46	43873.34	pafA; proteasome accessory factor A [EC:6.3.1.19]
K00208	41789.05	46515.28	45774.91	fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K09022	46466.36	42422.47	34372.25	ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
K02970	42205.09	44855.46	46397.67	RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K02687	42570.93	44283.43	46375.89	prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K13628	35165.47	31410.71	46316.61	iscA; iron-sulfur cluster assembly protein
K02065	40781.89	46268.82	42881.88	mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K07793	24008.58	24809.09	46258.82	tctA; putative tricarboxylic transport membrane protein
K10118	24406.49	22349.82	46159.00	msmF; raffinose/stachyose/melibiose transport system permease protein
K03688	36162.52	34299.65	46140.06	ubiB, aarF; ubiquinone biosynthesis protein
K00997	44112.18	46074.34	44129.01	acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
K10119	23953.99	22086.61	46039.00	msmG; raffinose/stachyose/melibiose transport system permease protein
K02379	45974.11	44123.26	45916.74	fdhD; FdhD protein
K06988	34507.56	29375.38	45952.00	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]
K05520	38947.27	43030.41	45871.68	pfpI; protease I [EC:3.5.1.124]
K02005	45826.22	45840.36	36114.64	ABC.CD.TX; HlyD family secretion protein
K03092	39834.51	42636.96	45783.95	rpoN; RNA polymerase sigma-54 factor
K01835	41117.79	45648.66	43403.99	pgm; phosphoglucomutase [EC:5.4.2.2]
K01113	41179.31	23514.52	45577.69	phoD; alkaline phosphatase D [EC:3.1.3.1]
K09810	44211.61	45566.84	43448.50	lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K03413	35718.76	42133.68	45540.73	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
K05522	45538.98	34245.91	44780.63	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]
K03650	39871.58	43889.29	45464.17	mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]
K03495	39862.09	43884.63	45429.17	gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
K03305	24962.49	24076.86	45320.75	TC.POT; proton-dependent oligopeptide transporter, POT family
K01436	34838.51	24563.35	45311.05	K01436; amidohydrolase [EC:3.5.1.-]
K10117	23137.16	20313.01	45284.67	msmE; raffinose/stachyose/melibiose transport system substrate-binding protein
K00033	45125.86	41948.32	45213.77	PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
K03523	34144.38	34560.78	45158.58	bioY; biotin transport system substrate-specific component
K03978	39037.10	43321.80	45097.67	engB; GTP-binding protein
K02230	35357.57	45017.02	31682.94	cobN; cobaltochelatase CobN [EC:6.6.1.2]
K02575	30369.12	29940.20	44881.25	NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter
K06960	44813.88	37611.23	41183.01	K06960; uncharacterized protein
K00001	36261.07	35183.50	44774.98	E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]
K00281	38455.74	34125.01	44758.88	GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K12573	37940.13	42407.23	44705.04	rnr, vacB; ribonuclease R [EC:3.1.-.-]
K06929	37757.52	44644.78	43711.67	K06929; uncharacterized protein
K06980	37126.22	31122.56	44639.88	ygfZ; tRNA-modifying protein YgfZ
K08300	36806.22	31002.73	44570.38	rne; ribonuclease E [EC:3.1.26.12]
K01737	39387.50	44462.02	43633.36	queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K03149	31873.59	34969.48	44432.15	thiG; thiazole synthase [EC:2.8.1.10]
K15987	44400.38	37694.90	29083.87	hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K14742	41686.94	34628.07	44399.87	tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K07735	44340.39	42635.49	42317.88	algH; putative transcriptional regulator
K08999	44329.32	39881.73	37168.34	K08999; uncharacterized protein
K01468	38322.92	31288.60	44326.51	hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]
K04762	33601.48	28500.99	44274.38	hslR; ribosome-associated heat shock protein Hsp15
K06978	44260.81	26389.87	35943.42	K06978; uncharacterized protein
K03742	44238.19	37241.62	36343.46	pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K00975	42517.45	44215.11	36585.86	glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
K00872	38581.22	40410.20	44095.72	thrB1; homoserine kinase [EC:2.7.1.39]
K00163	35836.39	29483.64	44094.80	aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K19577	17051.31	17548.81	44045.14	ydhP; MFS transporter, DHA1 family, inner membrane transport protein
K01625	38508.48	42893.36	44033.69	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
K03518	43699.18	44028.44	29676.81	coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]
K07301	43995.32	43784.44	38775.02	yrbG; cation:H+ antiporter
K03117	29361.90	29380.90	43968.38	tatB; sec-independent protein translocase protein TatB
K01712	38567.17	31872.85	43783.76	hutU, UROC1; urocanate hydratase [EC:4.2.1.49]
K00936	40062.94	43482.24	33734.27	pdtaS; two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]
K06193	26439.97	18900.08	43476.87	phnA; protein PhnA
K06346	43415.88	35641.23	40420.51	jag; spoIIIJ-associated protein
K01443	33326.06	34010.24	43363.21	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]
K02372	32051.50	35020.11	43309.10	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K04773	32577.10	35213.14	43256.34	sppA; protease IV [EC:3.4.21.-]
K03453	33466.45	34008.80	43232.74	TC.BASS; bile acid:Na+ symporter, BASS family
K03636	40704.23	41059.88	43165.61	moaD, cysO; sulfur-carrier protein
K05606	43098.12	37175.59	34538.79	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K01069	26909.88	32424.30	43073.06	gloB, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]
K08963	39122.17	43071.03	30739.66	mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
K00857	41878.97	36106.83	43035.95	tdk, TK; thymidine kinase [EC:2.7.1.21]
K15866	40425.48	34179.23	42960.28	paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K01607	33780.15	27394.58	42953.19	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K02557	36866.71	42902.32	39579.54	motB; chemotaxis protein MotB
K00108	33001.66	27584.28	42839.95	betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K00375	30364.01	31489.63	42796.53	K00375; GntR family transcriptional regulator / MocR family aminotransferase
K00101	32217.23	27252.82	42788.88	lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K01534	38642.72	35018.62	42751.14	zntA; Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]
K03752	39991.51	42697.67	42242.32	mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K18979	39534.13	35657.04	42676.82	queG; epoxyqueuosine reductase [EC:1.17.99.6]
K09125	36921.22	33817.83	42659.62	K09125; uncharacterized protein
K06916	19582.90	19652.24	42508.88	zapE; cell division protein ZapE
K05565	34465.16	21608.53	42463.85	mnhA, mrpA; multicomponent Na+:H+ antiporter subunit A
K00138	21740.06	21742.36	42368.29	aldB; aldehyde dehydrogenase [EC:1.2.1.-]
K03179	29645.34	35469.56	42311.69	ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
K01711	42065.65	42273.24	30685.85	gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]
K09861	39822.72	33534.84	42250.01	K09861; uncharacterized protein
K08681	42247.95	36496.23	40490.54	pdxT, pdx2; 5-phosphate synthase pdxT subunit [EC:4.3.3.6]
K01989	ABC.X4.S; putative ABC transport system substrate-binding protein
K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein
K01991	ABC-2.OM, wza; polysaccharide biosynthesis/export protein
K01992	ABC-2.P; ABC-2 type transport system permease protein
K01994	gerE; LuxR family transcriptional regulator, transcriptional regulator of spore coat protein
K01995	livG; branched-chain amino acid transport system ATP-binding protein
K01996	livF; branched-chain amino acid transport system ATP-binding protein
K01997	livH; branched-chain amino acid transport system permease protein
K01998	livM; branched-chain amino acid transport system permease protein
K01999	livK; branched-chain amino acid transport system substrate-binding protein
K02000	proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]
K02001	proW; glycine betaine/proline transport system permease protein
K02002	proX; glycine betaine/proline transport system substrate-binding protein
K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	ABC.CD.P; putative ABC transport system permease protein
K02006	cbiO; cobalt/nickel transport system ATP-binding protein
K02008	cbiQ; cobalt/nickel transport system permease protein
K02009	cbiN; cobalt/nickel transport protein
K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
K02014	TC.FEV.OM; iron complex outermembrane recepter protein
K02015	ABC.FEV.P; iron complex transport system permease protein
K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
K02018	modB; molybdate transport system permease protein
K02019	modE; molybdate transport system regulatory protein
K02020	modA; molybdate transport system substrate-binding protein
K02021	ABC.MR; putative ABC transport system ATP-binding protein
K02024	lamB; maltoporin
K02028	ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:3.6.3.21]
K02029	ABC.PA.P; polar amino acid transport system permease protein
K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02032	ABC.PE.A1; peptide/nickel transport system ATP-binding protein
K02033	ABC.PE.P; peptide/nickel transport system permease protein
K02034	ABC.PE.P1; peptide/nickel transport system permease protein
K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
K02037	pstC; phosphate transport system permease protein
K02040	pstS; phosphate transport system substrate-binding protein
K02042	phnE; phosphonate transport system permease protein
K02043	phnF; GntR family transcriptional regulator, phosphonate transport system regulatory protein
K02044	phnD; phosphonate transport system substrate-binding protein
K02045	cysA; sulfate transport system ATP-binding protein [EC:3.6.3.25]
K02046	cysU; sulfate transport system permease protein
K02047	cysW; sulfate transport system permease protein
K02048	cysP, sbp; sulfate transport system substrate-binding protein
K02052	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
K02053	ABC.SP.P; putative spermidine/putrescine transport system permease protein
K02054	ABC.SP.P1; putative spermidine/putrescine transport system permease protein
K02057	ABC.SS.P; simple sugar transport system permease protein
K02058	ABC.SS.S; simple sugar transport system substrate-binding protein
K02062	thiQ; thiamine transport system ATP-binding protein
K02067	mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K02068	ABC.X2.A; putative ABC transport system ATP-binding protein
K02071	metN; D-methionine transport system ATP-binding protein
K02072	metI; D-methionine transport system permease protein
K02075	ABC.ZM.P; zinc/manganese transport system permease protein
K02077	ABC.ZM.S; zinc/manganese transport system substrate-binding protein
K02079	agaA; N-acetylgalactosamine-6-phosphate deacetylase [EC:3.5.1.25]
K02081	agaR; DeoR family transcriptional regulator, aga operon transcriptional repressor
K02083	allC; allantoate deiminase [EC:3.5.3.9]
K02086	dnaD; DNA replication protein
K02100	araE; MFS transporter, SP family, arabinose:H+ symporter
K02101	araL; arabinose operon protein AraL
K02107	ATPVG, ahaH, atpH; V/A-type H+/Na+-transporting ATPase subunit G/H
K02110	ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02111	ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02113	ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02115	ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02119	ATPVC, ntpC, atpC; V/A-type H+/Na+-transporting ATPase subunit C
K02122	ATPVF, ntpF, atpF; V/A-type H+/Na+-transporting ATPase subunit F
K02164	norE; nitric oxide reductase NorE protein
K02167	betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes
K02168	betT, betS; choline/glycine/proline betaine transport protein
K02169	bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197]
K02170	bioH; pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]
K02183	CALM; calmodulin
K02188	cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]
K02189	cbiG; cobalt-precorrin 5A hydrolase [EC:3.7.1.12]
K02192	bfd; bacterioferritin-associated ferredoxin
K02193	ccmA; heme exporter protein A [EC:3.6.3.41]
K02196	ccmD; heme exporter protein D
K02197	ccmE; cytochrome c-type biogenesis protein CcmE
K02199	ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
K02200	ccmH; cytochrome c-type biogenesis protein CcmH
K02203	thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]
K02217	ftnA, ftn; ferritin [EC:1.16.3.2]
K02225	cobC1, cobC; cobalamin biosynthetic protein CobC
K02226	cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]
K02228	cobF; precorrin-6A synthase [EC:2.1.1.152]
K02229	cobG; precorrin-3B synthase [EC:1.14.13.83]
K02231	cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]
K02234	cobW; cobalamin biosynthesis protein CobW
K02239	comER; competence protein ComER
K02241	comFB; competence protein ComFB
K02242	comFC; competence protein ComFC
K02243	comGA; competence protein ComGA
K02244	comGB; competence protein ComGB
K02245	comGC; competence protein ComGC
K02247	comGE; competence protein ComGE
K02248	comGF; competence protein ComGF
K02251	comQ; competence protein ComQ
K02253	comX; competence protein ComX
K02255	ftnB; ferritin-like protein 2
K02259	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K02278	cpaA, tadV; prepilin peptidase CpaA [EC:3.4.23.43]
K02280	cpaC, rcpA; pilus assembly protein CpaC
K02281	cpaD; pilus assembly protein CpaD
K02282	cpaE, tadZ; pilus assembly protein CpaE
K02297	cyoA; cytochrome o ubiquinol oxidase subunit II [EC:1.10.3.10]
K02302	cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]
K02303	cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K02304	MET8; precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]
K02305	norC; nitric oxide reductase subunit C
K02317	dnaT; DNA replication protein DnaT
K02319	pol; DNA polymerase, archaea type [EC:2.7.7.7]
K02322	polC; DNA polymerase II large subunit [EC:2.7.7.7]
K02323	polB; DNA polymerase II small subunit [EC:2.7.7.7]
K02339	holC; DNA polymerase III subunit chi [EC:2.7.7.7]
K02341	holB; DNA polymerase III subunit delta [EC:2.7.7.7]
K03695	66336.92	63419.52	69337.84	clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
K12574	67148.61	65005.89	69268.22	rnj; ribonuclease J [EC:3.1.-.-]
K03584	66392.42	62361.19	69254.34	recO; DNA repair protein RecO (recombination protein O)
K00950	60064.59	54467.97	69176.08	folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
K03218	66333.02	62376.53	69167.84	rlmB; 23S rRNA (guanosine2251-2-O)-methyltransferase [EC:2.1.1.185]
K02344	holD; DNA polymerase III subunit psi [EC:2.7.7.7]
K02345	holE; DNA polymerase III subunit theta [EC:2.7.7.7]
K02347	polX, dpx; DNA polymerase (family X)
K02351	K02351; putative membrane protein
K02355	fusA, GFM, EFG; elongation factor G
K02361	entC; isochorismate synthase [EC:5.4.4.2]
K02362	entD; enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-]
K02363	entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14 2.7.7.58]
K02380	fdhE; FdhE protein
K02381	fdrA; FdrA protein
K02385	flbD; flagellar protein FlbD
K02388	flgC; flagellar basal-body rod protein FlgC
K02389	flgD; flagellar basal-body rod modification protein FlgD
K02390	flgE; flagellar hook protein FlgE
K02392	flgG; flagellar basal-body rod protein FlgG
K02395	flgJ; flagellar protein FlgJ
K02397	flgL; flagellar hook-associated protein 3 FlgL
K02400	flhA; flagellar biosynthesis protein FlhA
K02401	flhB; flagellar biosynthetic protein FlhB
K02402	flhC; flagellar transcriptional activator FlhC
K02403	flhD; flagellar transcriptional activator FlhD
K02405	fliA; RNA polymerase sigma factor for flagellar operon FliA
K02406	fliC; flagellin
K02407	fliD; flagellar hook-associated protein 2
K02410	fliG; flagellar motor switch protein FliG
K02411	fliH; flagellar assembly protein FliH
K02412	fliI; flagellum-specific ATP synthase [EC:3.6.3.14]
K02413	fliJ; flagellar FliJ protein
K02414	fliK; flagellar hook-length control protein FliK
K02415	fliL; flagellar FliL protein
K02417	fliNY, fliN; flagellar motor switch protein FliN/FliY
K02419	fliP; flagellar biosynthetic protein FliP
K02420	fliQ; flagellar biosynthetic protein FliQ
K02421	fliR; flagellar biosynthetic protein FliR
K02422	fliS; flagellar protein FliS
K02423	fliT; flagellar protein FliT
K02424	fliY; cystine transport system substrate-binding protein
K02425	fliZ; regulator of sigma S factor FliZ
K02427	rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2-O)-methyltransferase [EC:2.1.1.166]
K00453	12455.65	12688.44	27061.24	TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]
K15778	19583.79	20854.12	27032.47	pmm-pgm; phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]
K01878	22822.35	24979.53	26994.84	glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]
K07218	18929.08	26986.37	19468.34	nosD; nitrous oxidase accessory protein
K01879	22862.18	25008.37	26980.17	glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]
K02348	18042.89	18891.88	26975.32	elaA; ElaA protein
K02416	21641.20	26908.18	25109.89	fliM; flagellar motor switch protein FliM
K02116	13515.54	12828.72	26891.03	atpI; ATP synthase protein I
K02552	21025.89	14435.90	26882.02	menF; menaquinone-specific isochorismate synthase [EC:5.4.4.2]
K02387	21737.36	26849.55	25348.65	flgB; flagellar basal-body rod protein FlgB
K09001	19357.65	19765.29	26826.88	anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K13940	26802.49	14829.22	20549.55	sulD; dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]
K01782	20621.89	20124.14	26758.21	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
K02409	21595.03	26734.68	24915.39	fliF; flagellar M-ring protein FliF
K02396	21872.37	26713.05	25214.15	flgK; flagellar hook-associated protein 1 FlgK
K02408	21569.03	26697.88	24906.49	fliE; flagellar hook-basal body complex protein FliE
K03640	22333.40	25770.75	26660.71	pal; peptidoglycan-associated lipoprotein
K00547	26636.17	19437.85	26015.25	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]
K01486	22443.94	24313.09	26619.82	ade; adenine deaminase [EC:3.5.4.2]
K10764	23115.33	24179.87	26572.09	metZ; O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]
K03387	18616.79	11070.68	26532.12	ahpF; alkyl hydroperoxide reductase subunit F [EC:1.6.4.-]
K01479	8449.42	7588.27	26455.23	hutG; formiminoglutamase [EC:3.5.3.8]
K03271	26453.55	21374.11	18872.96	gmhA, lpcA; D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]
K02371	26452.24	22006.24	22311.77	fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]
K07151	18546.16	26411.02	17754.68	STT3; dolichyl-diphosphooligosaccharide---protein glycosyltransferase [EC:2.4.99.18]
K17830	18512.16	26389.18	17738.34	GGR; digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]
K07657	22448.39	22805.49	26346.21	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
K00124	26344.62	24899.86	22434.34	fdoH, fdsB; formate dehydrogenase iron-sulfur subunit
K15521	26307.50	18945.73	23423.67	mshA; D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250]
K03891	24138.00	18001.89	26287.84	qcrB; ubiquinol-cytochrome c reductase cytochrome b subunit
K02426	19363.97	20678.47	26274.66	sufE; cysteine desulfuration protein SufE
K03270	21244.72	24008.17	26242.79	kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]
K09768	15169.28	13118.03	26199.72	K09768; uncharacterized protein
K13640	26192.49	20227.89	24482.17	hspR; MerR family transcriptional regulator, heat shock protein HspR
K07029	17567.90	17162.20	26176.11	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
K00042	10014.80	10122.68	26149.20	garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]
K00821	22270.30	26147.28	19886.49	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K02614	22945.21	19125.35	26101.24	paaI; acyl-CoA thioesterase [EC:3.1.2.-]
K00782	19235.10	20041.87	25968.07	lldG; L-lactate dehydrogenase complex protein LldG
K03502	13164.79	12155.62	25951.90	umuC; DNA polymerase V
K07456	25884.03	25442.95	22818.46	mutS2; DNA mismatch repair protein MutS2
K18928	19166.80	19963.97	25875.77	lldE; L-lactate dehydrogenase complex protein LldE
K02069	22813.98	16119.24	25874.54	ABC.X2.P; putative ABC transport system permease protein
K18929	19102.80	19892.97	25852.77	lldF; L-lactate dehydrogenase complex protein LldF
K04085	19706.65	17815.13	25842.26	tusA, sirA; tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
K05991	25811.00	7958.00	12696.00	E3.2.1.123; endoglycosylceramidase [EC:3.2.1.123]
K01546	25808.23	20241.91	21447.87	kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]
K01487	18522.83	18408.78	25787.20	E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]
K07115	17295.40	19792.34	25778.71	rlmJ; 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]
K18455	25750.50	18569.73	23038.67	mca; mycothiol S-conjugate amidase [EC:3.5.1.115]
K13639	13495.65	13154.64	25726.29	soxR; MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
K01585	20449.40	25718.79	19448.12	speA; arginine decarboxylase [EC:4.1.1.19]
K09771	17860.31	17126.81	25714.93	TC.SMR3; small multidrug resistance family-3 protein
K04755	16757.40	17764.75	25664.21	fdx; ferredoxin, 2Fe-2S
K02377	25625.73	22584.32	16076.01	TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]
K03641	19278.52	20394.82	25603.68	tolB; TolB protein
K07776	25555.00	19721.23	24155.17	regX3; two-component system, OmpR family, response regulator RegX3
K00527	24057.24	25540.91	16335.55	rtpR; ribonucleoside-triphosphate reductase (thioredoxin) [EC:1.17.4.2]
K06945	15353.91	12307.03	25506.53	K06945; uncharacterized protein
K01118	16528.12	14615.53	25420.57	acpD, azoR; FMN-dependent NADH-azoreductase [EC:1.7.1.17]
K10907	22842.67	25420.08	14808.74	K10907; aminotransferase [EC:2.6.1.-]
K16648	25402.00	20069.00	14915.00	aftD; arabinofuranan 3-O-arabinosyltransferase [EC:2.4.2.-]
K00851	19560.06	18624.55	25349.44	E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]
K02670	12754.65	11497.03	25300.34	pilU; twitching motility protein PilU
