"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","sample_name","mass_list_name","mass_list_match"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a1_a",560256.931860485,5.9,"a","a1","01-bottom-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a1_b",734285.851542659,7,"b","a1","01-bottom-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a2_a",562792.059898007,5.9,"a","a2","01-middle-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a2_b",565544.084385424,5.9,"b","a2","01-middle-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a22_a",363511.674878171,5.5,"a","a22","11-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a22_b",331810.990875454,7.2,"b","a22","11-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a34_a",396689.372317483,5.5,"a","a34","18-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a34_b",421114.073316943,6.6,"b","a34","18-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a51_a",331863.639134897,7.2,"a","a51","29-top-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a51_b",335099.970866918,7.2,"b","a51","29-top-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a52_a",444025.076800743,6.1,"a","a52","29-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a52_b",462678.946523449,5.5,"b","a52","29-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a53_a",386592.825716067,5.5,"a","a53","29-middle-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14610,"8-Hydroxyquinoline_6.793",64758,"8-Hydroxyquinoline","C9 H7 N O","Full match","Full match","Full match",0.55,145.05284,146.06012,6.793,734285.851542659,2,93.3,9.7,"PreferredDDA","[M+H]+1","a53_b",379249.491344883,5.5,"b","a53","29-middle-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14609,"8-Hydroxyquinoline_7.771",51467,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.47,145.05283,146.06011,7.771,1135157.40298183,2,91.1,9.6,"PreferredDDA","[M+H]+1","a1_a",496401.557925995,5.5,"a","a1","01-bottom-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14609,"8-Hydroxyquinoline_7.771",51467,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.47,145.05283,146.06011,7.771,1135157.40298183,2,91.1,9.6,"PreferredDDA","[M+H]+1","a1_b",765016.049526962,6.4,"b","a1","01-bottom-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14609,"8-Hydroxyquinoline_7.771",51467,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.47,145.05283,146.06011,7.771,1135157.40298183,2,91.1,9.6,"PreferredDDA","[M+H]+1","a10_a",826148.907920086,9.1,"a","a10","04-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14609,"8-Hydroxyquinoline_7.771",51467,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.47,145.05283,146.06011,7.771,1135157.40298183,2,91.1,9.6,"PreferredDDA","[M+H]+1","a10_b",1135157.40298183,5.9,"b","a10","04-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14609,"8-Hydroxyquinoline_7.771",51467,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.47,145.05283,146.06011,7.771,1135157.40298183,2,91.1,9.6,"PreferredDDA","[M+H]+1","a16_a",427549.00701751,5.5,"a","a16","08-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14609,"8-Hydroxyquinoline_7.771",51467,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.47,145.05283,146.06011,7.771,1135157.40298183,2,91.1,9.6,"PreferredDDA","[M+H]+1","a16_b",556279.299542507,6.4,"b","a16","08-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14609,"8-Hydroxyquinoline_7.771",51467,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.47,145.05283,146.06011,7.771,1135157.40298183,2,91.1,9.6,"PreferredDDA","[M+H]+1","a53_a",972288.226091469,7,"a","a53","29-middle-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14609,"8-Hydroxyquinoline_7.771",51467,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.47,145.05283,146.06011,7.771,1135157.40298183,2,91.1,9.6,"PreferredDDA","[M+H]+1","a53_b",1088369.08334424,5.9,"b","a53","29-middle-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14609,"8-Hydroxyquinoline_7.771",51467,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.47,145.05283,146.06011,7.771,1135157.40298183,2,91.1,9.6,"PreferredDDA","[M+H]+1","a54_a",878124.822006849,5.9,"a","a54","29-top-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14609,"8-Hydroxyquinoline_7.771",51467,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.47,145.05283,146.06011,7.771,1135157.40298183,2,91.1,9.6,"PreferredDDA","[M+H]+1","a54_b",1029178.67439046,6.4,"b","a54","29-top-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a1_a",1929084.10191229,7.8,"a","a1","01-bottom-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a1_b",2136604.85633232,7.8,"b","a1","01-bottom-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a10_a",1246109.3738166,5.9,"a","a10","04-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a10_b",947089.153064246,5.9,"b","a10","04-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a16_a",688747.407761896,9.1,"a","a16","08-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a16_b",588838.264360888,5.9,"b","a16","08-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a2_a",1298939.27954161,8.4,"a","a2","01-middle-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a2_b",1287294.72718223,7.8,"b","a2","01-middle-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a22_a",646652.513594878,5.9,"a","a22","11-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a22_b",632969.918535028,5.9,"b","a22","11-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a28_a",612679.89130131,7,"a","a28","15-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a28_b",809663.746626912,7,"b","a28","15-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a3_a",950279.948216315,5.9,"a","a3","01-top-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a3_b",1022392.29127994,7.5,"b","a3","01-top-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a34_a",793969.66075275,7,"a","a34","18-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a34_b",768606.426088696,6.4,"b","a34","18-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a4_a",1265417.83725801,5.9,"a","a4","01-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a4_b",1331134.02503994,7.3,"b","a4","01-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a40_a",255299.218707511,6.3,"a","a40","22-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a40_b",308225.071200928,5.5,"b","a40","22-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a46_a",593907.709961144,8,"a","a46","25-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a46_b",606750.033142262,5.3,"b","a46","25-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a5_a",1164617.46715482,7.5,"a","a5","01-middle-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a5_b",1305373.8485549,7.8,"b","a5","01-middle-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a51_a",559137.169170028,7.5,"a","a51","29-top-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a51_b",611031.328274018,7,"b","a51","29-top-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a52_a",650376.890028698,5.3,"a","a52","29-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a52_b",621689.03463097,5.9,"b","a52","29-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a53_a",4069019.34942965,8.4,"a","a53","29-middle-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a53_b",4146470.2180304,9.5,"b","a53","29-middle-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a54_a",432795.156205124,5.5,"a","a54","29-top-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a54_b",416058.665117593,6.6,"b","a54","29-top-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a6_a",901057.857314593,7.5,"a","a6","01-top-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14604,"8-Hydroxyquinoline_9.082",5667,"8-Hydroxyquinoline","C9 H7 N O","Full match","Partial match","Full match",0.45,145.05283,146.06011,9.082,4146470.2180304,2,97.2,9.9,"PreferredDDA","[M+H]+1","a6_b",734221.251293569,7,"b","a6","01-top-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a1_a",44464752.9441719,8.4,"a","a1","01-bottom-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a1_b",45447320.0727961,8.4,"b","a1","01-bottom-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a10_a",34460469.9511167,8.4,"a","a10","04-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a10_b",33978664.1293429,8.4,"b","a10","04-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a16_a",25806776.4841246,8.4,"a","a16","08-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a16_b",27488768.2803841,8.4,"b","a16","08-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a2_a",83607619.9913544,9.5,"a","a2","01-middle-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a2_b",85460056.5202779,8.4,"b","a2","01-middle-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a22_a",35483591.0815797,8.4,"a","a22","11-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a22_b",36016926.8185841,8.4,"b","a22","11-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a28_a",26218647.7186173,8.4,"a","a28","15-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a28_b",27228992.6642365,8.4,"b","a28","15-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a3_a",50541839.540242,8.4,"a","a3","01-top-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a3_b",48681899.3771001,9.5,"b","a3","01-top-quarter","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a34_a",34490089.0166569,8.4,"a","a34","18-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a34_b",34209127.4146163,8.4,"b","a34","18-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a4_a",52752855.405635,8.4,"a","a4","01-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a4_b",54966438.9645451,8.4,"b","a4","01-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
14603,"8-Hydroxyquinoline_9.511",196,"8-Hydroxyquinoline","C9 H7 N O","Full match","Not the top hit","Full match",0.38,145.05282,146.0601,9.511,85460056.5202779,3,94.9,73.4,"PreferredDDA","[M+H]+1","a40_a",15160366.4153808,8.4,"a","a40","22-bottom-half","antibiotics_itn_msca_answer_160616_w_dtxsi_ds","Single match found"
