"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","sample_name","mass_list_name","mass_list_match"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a1_a",24235386.3401206,9.5,"a","a1","01-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a1_b",24497116.8920425,8.9,"b","a1","01-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a2_a",29036493.5726596,8.4,"a","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a2_b",33997019.7909462,8.4,"b","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a22_a",7388694.84252654,7.8,"a","a22","11-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a22_b",7940084.11037711,7.8,"b","a22","11-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a28_a",8140154.93809047,8.9,"a","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a28_b",7510229.79527653,7.3,"b","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a3_a",26055363.4095363,8.4,"a","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a3_b",27701464.0781637,7.8,"b","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a34_a",10546822.2365934,8.9,"a","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a34_b",10214772.2986708,7.8,"b","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a4_a",12273848.2941381,9.5,"a","a4","01-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a4_b",11490756.033157,8.9,"b","a4","01-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a46_a",559690.159376691,7.5,"a","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a46_b",575295.501280316,5.9,"b","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a5_a",6545112.49066824,7.8,"a","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a5_b",7399277.89183378,7.8,"b","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a52_a",4238118.66935691,7.8,"a","a52","29-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a52_b",4372926.23284177,8.9,"b","a52","29-bottom-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a53_a",11024863.4604772,8.9,"a","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a53_b",12210985.7575482,7.8,"b","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a54_a",1925118.43345762,6.7,"a","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
338,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_17.805",437,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","Full match","Invalid mass","Full match",0.46,324.20908,325.21635,17.805,33997019.7909462,2,80.4,62.3,"PreferredDDA","[M+H]+1","a54_b",2950783.74992641,5.1,"b","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
349,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_19.608",34825,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.58,324.20912,325.21639,19.608,907309.001317389,2,85.6,9.3,"PreferredDDA","[M+H]+1","a49_a",907309.001317389,7.5,"a","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
349,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_19.608",34825,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.58,324.20912,325.21639,19.608,907309.001317389,2,85.6,9.3,"PreferredDDA","[M+H]+1","a49_b",750665.88064352,9.1,"b","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a1_a",1709464.59916392,8.9,"a","a1","01-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a1_b",1336372.85066475,8.4,"b","a1","01-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a16_a",1479930.86292236,9.5,"a","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a16_b",1327310.29913157,5.7,"b","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a2_a",1212020.57367854,9.1,"a","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a2_b",1093379.42105418,8.6,"b","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a22_a",1674221.47309253,8.9,"a","a22","11-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a22_b",1292818.78983569,8.9,"b","a22","11-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a28_a",1165225.13115212,9.1,"a","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a28_b",906484.905316532,5.9,"b","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a34_a",877245.322790172,9.1,"a","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a34_b",715681.049953954,8,"b","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a4_a",1270493.10100683,5.3,"a","a4","01-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a4_b",588252.320290848,8.6,"b","a4","01-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a40_a",571090.325498504,8,"a","a40","22-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a40_b",470985.657636201,7.7,"b","a40","22-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a46_a",1946229.34054612,8.9,"a","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a46_b",1895359.5519375,8.9,"b","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a49_a",3034670.32160642,8.9,"a","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a49_b",3232195.63277574,7.3,"b","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a5_a",2012019.86489119,9.5,"a","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a5_b",1846059.49957588,8.9,"b","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a51_a",1758942.41439496,5.1,"a","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a51_b",1849198.86658444,6.2,"b","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a52_a",978725.10893974,8.6,"a","a52","29-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a52_b",1158059.4591222,6.4,"b","a52","29-bottom-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a53_a",827164.54203382,8,"a","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a53_b",850554.512348132,7.5,"b","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a54_a",850531.101759335,8.6,"a","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a54_b",955926.314508406,8,"b","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a6_a",2264643.13102244,6.2,"a","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
342,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one_20.627",5009,"(17a)-13-ethyl-17-hydroxy-11-methylene-18,19-dinorpregn-4-en-20-yn-3-one","C22 H28 O2","No match","Not the top hit","Full match",0.21,324.209,325.21627,20.627,3232195.63277574,3,80.8,50.5,"PreferredDDA","[M+H]+1","a6_b",1677101.90363687,7.3,"b","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
