function	description	A4	A5	A6	A52	A53	A54
PF02667	Short chain fatty acid transporter	1202.33	1477.67	1855.5	1839.57	888.5799999999998	14138.0
PF02668	Taurine catabolism dioxygenase TauD, TfdA family	13460.66	14272.41	12146.28	12960.98	11408.61	22678.2
PF02669	K+-transporting ATPase, c chain	9189.999999999998	7135.49	10898.94	10936.48	7351.42	7747.93
PF02670	1-deoxy-D-xylulose 5-phosphate reductoisomerase	31791.78	31643.339999999997	32423.13	32707.89	30966.349999999984	35627.25
PF02672	CP12 domain	0.0	2.0	0.0	0.0	0.0	0.0
PF02673	Bacitracin resistance protein BacA	33314.12000000002	33603.639999999985	34609.96	36163.2	32370.869999999995	42374.73
PF02674	Colicin V production protein	24892.69	27064.919999999995	25557.78	23130.74	24838.379999999994	33159.180000000015
PF02675	S-adenosylmethionine decarboxylase 	11198.29	12013.6	11797.3	9474.64	11691.1	10147.91
PF02677	Uncharacterized BCR, COG1636	3507.2	3292.26	4466.46	4137.18	3437.74	3267.71
PF02678	Pirin	50319.15000000001	49040.56	53672.06	48280.43	41468.82999999999	59349.97000000001
PF02679	(2R)-phospho-3-sulfolactate synthase (ComA)	901.2	993.5	1080.3	1350.1	1315.4	740.5
PF02680	Uncharacterized ArCR, COG1888	3791.5	4212.5	3585.5	2052.5	4326.5	2197.5
PF02681	Divergent PAP2 family	1968.92	2161.68	2933.05	5278.07	1900.28	9755.85
PF02682	Carboxyltransferase domain, subdomain C and D	13293.4	15679.86	12602.81	14396.24	12127.61	31929.93
PF02683	Cytochrome C biogenesis protein transmembrane region	59608.31	56820.72	59544.69000000001	62428.74000000001	58511.01	52941.66
PF02684	Lipid-A-disaccharide synthetase	15799.82	16876.71	16236.6	12199.07	15184.29	14912.11
PF02685	Glucokinase	5367.33	3535.84	8490.27	2344.99	3293.79	7051.28
PF02686	Glu-tRNAGln amidotransferase C subunit	29898.68	29976.669999999984	28843.829999999994	32082.85000000001	29114.169999999995	35201.48
PF02687	FtsX-like permease family	229762.50000000003	223993.31000000003	237263.87	237289.27	230410.69	206248.48
PF02689	Helicase	611.5	599.0	429.0	576.5	617.5	479.5
PF02690	Na+/Pi-cotransporter	25279.750000000004	25668.3	25493.09	24481.46	25296.11999999999	14263.580000000002
PF02694	Uncharacterised BCR, YnfA/UPF0060 family	10110.16	10719.78	10868.820000000003	7784.65	6533.53	15054.11
PF02696	Uncharacterized ACR, YdiU/UPF0061 family	11190.839999999998	9205.73	13544.16	13883.04	8209.45	20118.410000000003
PF02697	Uncharacterized ACR, COG1753	3805.0	4212.0	3612.0	2080.5	4338.5	2244.0
PF02698	DUF218 domain	35594.570000000014	35159.249999999985	36576.51999999998	39244.26	32520.06	47110.02
PF02699	Preprotein translocase subunit	31897.0	31846.579999999994	32542.54	32165.890000000007	30554.809999999994	36162.459999999985
PF02700	Phosphoribosylformylglycinamidine (FGAM) synthase	17662.59	17154.83	17926.050000000007	21954.49	19104.11	25002.820000000003
PF02702	Osmosensitive K+ channel His kinase sensor domain	9266.999999999998	7184.82	10979.44	11681.48	7464.75	8346.93
PF02705	K+ potassium transporter	10014.85	7775.29	11841.48	10736.53	6895.26	8447.36
PF02706	Chain length determinant protein	44575.81	45362.49999999999	43895.12000000002	48103.08999999999	45204.14	45528.14000000001
PF02709	N-terminal domain of galactosyltransferase	292.67	421.33	457.83	367.67	307.0	4511.17
PF02719	Polysaccharide biosynthesis protein	32046.95	31608.249999999985	32470.34	35701.33	30774.17	31938.82
PF02720	Domain of unknown function (DUF222)	88019.0	71868.7	82918.0	117365.0	78800.0	98274.0
PF02727	Copper amine oxidase, N2 domain	2401.5	2656.5	1931.6	2475.0	2424.2	2044.5
PF02728	Copper amine oxidase, N3 domain	2611.5	2952.07	2095.6	3140.0	2794.7	10316.5
PF02729	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	76652.07	77581.33999999997	77140.03	83733.31999999999	77257.43999999997	80059.94999999997
PF02730	Aldehyde ferredoxin oxidoreductase, N-terminal domain	8010.4000000000015	8618.34	7511.34	13087.53	9475.580000000002	2965.17
PF02732	ERCC4 domain	8196.0	8871.17	7010.17	6009.83	8078.67	3346.5
PF02733	Dak1 domain	7923.84	8247.23	7259.61	8302.87	6727.700000000002	7968.33
PF02734	DAK2 domain	22094.47	23435.03	20845.8	25242.27	20364.93	28644.640000000007
PF02735	Ku70/Ku80 beta-barrel domain	12197.37	10759.33	13351.52	14963.52	10894.48	20961.51
PF02737	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	61821.12	66621.73	64576.10000000001	60698.06000000001	54915.08	120288.63
PF02738	Molybdopterin-binding domain of aldehyde dehydrogenase	51424.58	56446.54000000001	44740.9	49925.73	49671.81	40243.1
PF02739	5'-3' exonuclease, N-terminal resolvase-like domain	44389.45	42566.19999999998	46680.77	49701.09	41420.349999999984	49883.04
PF02741	FTR, proximal lobe	4646.66	5011.67	4179.34	3236.16	5390.34	2568.0
PF02742	Iron dependent repressor, metal binding and dimerisation domain	31116.08	30746.349999999995	30866.4	34982.19	32956.11	44508.59
PF02743	Cache domain	52512.42000000001	58895.77999999999	56856.69	38092.500000000015	50856.27999999999	42333.92000000001
PF02744	Galactose-1-phosphate uridyl transferase, C-terminal domain	7247.5	8066.78	7111.44	8107.81	7694.75	13019.01
PF02745	Methyl-coenzyme M reductase alpha subunit, N-terminal domain	4095.5	4482.17	3851.17	2759.83	4851.17	2318.5
PF02746	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	37869.87	42995.74	39423.57	35558.7	32077.05	87401.55
PF02747	Proliferating cell nuclear antigen, C-terminal domain	4040.0	4461.17	3846.17	2757.83	4848.67	2319.5
PF02748	Aspartate carbamoyltransferase regulatory chain, metal binding domain	9321.009999999998	10061.39	9100.44	8330.55	10627.759999999998	3127.9
PF02749	Quinolinate phosphoribosyl transferase, N-terminal domain	35381.32	35468.35	35790.259999999995	34566.56	35234.92	35669.78
PF02753	Pili assembly chaperone PapD, C-terminal domain	2130.32	2270.9300000000007	3253.59	321.4	170.29999999999995	635.98
PF02754	Cysteine-rich domain	60505.48000000001	63858.13000000001	57787.99	58430.2	62551.69000000001	61038.84999999999
PF02767	DNA polymerase III beta subunit, central domain	33658.62000000002	33558.01	33927.460000000014	35861.89	32612.099999999995	38719.05
PF02768	DNA polymerase III beta subunit, C-terminal domain	32737.62000000001	32614.009999999995	33222.960000000014	35075.89	31727.099999999995	37658.55
PF02769	AIR synthase related protein, C-terminal domain	127145.46	129161.0	126050.01	123250.06	128236.51000000002	125806.73999999998
PF02770	Acyl-CoA dehydrogenase, middle domain	192662.51	187242.91000000003	202251.8	214707.15	163890.04000000007	304011.25
PF02771	Acyl-CoA dehydrogenase, N-terminal domain	193599.93	188144.66000000003	203293.15	216852.41	165275.51000000007	314118.97
PF02772	S-adenosylmethionine synthetase, central domain	33251.2	32877.72	33644.180000000015	35411.22	32139.099999999984	37258.88
PF02773	S-adenosylmethionine synthetase, C-terminal domain	33251.2	32884.72	33651.180000000015	35427.72	32148.099999999984	37258.88
PF02774	Semialdehyde dehydrogenase, dimerisation domain	70756.54000000001	71448.64999999997	69526.48	70898.55	69291.17	72692.76999999999
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	182100.43	184216.24	177148.49000000008	192407.02	189713.56000000003	191777.11
PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	103622.42999999998	101417.26	102921.26	117174.62	102366.87	160342.72999999995
PF02777	Iron/manganese superoxide dismutases, C-terminal domain	30474.76	31723.59	33152.2	27442.74	29207.539999999986	44276.98999999999
PF02778	tRNA intron endonuclease, N-terminal domain	4086.5	4482.17	3857.17	2769.83	4860.17	2321.5
PF02779	Transketolase, pyrimidine binding domain	132955.81000000006	135838.93999999994	133868.88	142400.42	131425.8	177841.09000000003
PF02780	Transketolase, C-terminal domain	107834.74000000002	110581.22999999998	107914.06	115650.03	107877.07	142431.95999999993
PF02781	Glucose-6-phosphate dehydrogenase, C-terminal domain	25298.24	24444.05	23461.6	26215.74	23813.79	23530.33
PF02782	FGGY family of carbohydrate kinases, C-terminal domain	81858.73	76861.48999999998	79942.24	97989.48	81842.09999999998	104510.62999999998
PF02783	Methyl-coenzyme M reductase beta subunit, N-terminal domain	4095.5	4482.17	3851.17	2759.83	4851.17	2318.5
PF02784	Pyridoxal-dependent decarboxylase, pyridoxal binding domain	54232.11	55659.15999999999	54235.73000000001	50951.88	55354.63999999999	64391.0
PF02785	Biotin carboxylase C-terminal domain	72784.09	76744.01	71771.20999999999	69914.99	67374.76999999999	115041.77
PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	127659.73	133846.93000000002	124548.30999999998	117670.04	120647.38	162567.33000000002
PF02787	Carbamoyl-phosphate synthetase large chain, oligomerisation domain	39185.150000000016	39658.02	39332.6	36542.14	38862.78	42129.56
PF02788	Ribulose bisphosphate carboxylase large chain, N-terminal domain	5610.5	6215.02	5077.34	5199.73	6466.37	13759.87
PF02789	Cytosol aminopeptidase family, N-terminal domain	23453.51	22636.809999999994	24155.69	25988.93	19014.949999999993	35822.67
PF02790	Cytochrome C oxidase subunit II, transmembrane domain	12262.17	11406.42	15679.429999999997	16742.58	11059.53	26475.61
PF02794	RTX toxin acyltransferase family	70.0	108.0	78.5	86.0	90.0	30.0
PF02796	Helix-turn-helix domain of resolvase	4221.52	4455.99	3685.87	4733.780000000002	3898.31	14721.88
PF02797	Chalcone and stilbene synthases, C-terminal domain	6270.83	7443.059999999998	6575.55	7009.25	6102.24	10718.34
PF02798	Glutathione S-transferase, N-terminal domain	32341.13	31675.899999999994	36602.08	20348.97	19748.98	50059.54000000001
PF02800	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	39390.56000000001	39542.22999999999	40468.01	42474.43	36979.76999999998	65789.33
PF02801	Beta-ketoacyl synthase, C-terminal domain	68535.4	68140.79	69693.06999999999	69174.58	65749.5	87322.16999999997
PF02803	Thiolase, C-terminal domain	145957.37	135230.03999999998	151738.38999999998	171975.89999999994	125296.65	210298.88
PF02805	Metal binding domain of Ada	16985.870000000006	16617.34	19242.78	15469.5	16578.04	19759.13
PF02806	Alpha amylase, C-terminal all-beta domain	25123.95	27022.86	21798.77	23439.47	25413.77999999999	24198.39
PF02810	SEC-C motif	53195.81	49130.76	57079.73	58995.96000000002	50239.41	53060.38999999999
PF02811	PHP domain	114724.45	118456.36999999998	113906.41	118271.25	118040.94999999994	115664.16
PF02812	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain	45947.62000000001	45666.88999999999	49255.06000000001	51576.96	44960.12999999999	60986.2
PF02814	UreE urease accessory protein, N-terminal domain	5333.5	6139.65	5371.0	4182.91	3683.09	11877.12
PF02817	e3 binding domain	49724.73000000001	51217.59	53425.85	52182.53	44813.81999999999	100282.13
PF02821	Staphylokinase/Streptokinase family	0.0	0.0	0.0	0.0	0.0	44.0
PF02823	ATP synthase, Delta/Epsilon chain, beta-sandwich domain	32312.78	32029.669999999995	32908.3	34155.31	31275.849999999995	37095.38
PF02824	TGS domain	70820.81999999999	70723.41999999997	74913.40999999999	68915.17	67420.25	78501.19999999997
PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	125875.66	130329.63999999994	125403.54999999994	125661.33000000002	120247.07	177549.33999999997
PF02829	3H domain	5122.99	5544.190000000001	5618.190000000001	5238.93	5258.35	7260.06
PF02830	V4R domain	956.5	881.96	885.34	2630.83	1165.5	777.5
PF02831	gpW	47.0	32.0	28.0	48.0	33.0	32.0
PF02833	DHHA2 domain	9452.35	10372.98	9805.56	8751.119999999999	10359.249999999998	14259.770000000002
PF02834	LigT like Phosphoesterase	6689.3600000000015	7554.17	6346.9	6953.0	8440.77	4400.7
PF02836	Glycosyl hydrolases family 2, TIM barrel domain	25850.21	25844.66	27652.9	32567.71	29860.41	17766.47
PF02837	Glycosyl hydrolases family 2, sugar binding domain	26104.71	27003.19	26666.4	33873.710000000014	31058.91	19485.97
PF02838	Glycosyl hydrolase family 20, domain 2	10851.64	11474.58	12556.74	12204.51	12978.79	10893.78
PF02839	Carbohydrate binding domain	951.67	971.35	879.1200000000001	1635.06	933.8	5753.34
PF02843	Phosphoribosylglycinamide synthetase, C domain	36437.62	36602.50999999999	36655.13000000001	35011.8	35836.02	39012.37999999998
PF02844	Phosphoribosylglycinamide synthetase, N domain	36437.62	36600.50999999999	36649.13000000001	35001.8	35835.02	39008.37999999998
PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	128009.65000000005	125722.09999999998	127327.63999999994	134943.22	119710.75	155368.22000000006
PF02861	Clp amino terminal domain, pathogenicity island component	69939.81	69429.25	68908.70000000001	76167.76999999999	67740.00999999997	86207.87999999999
PF02863	Arginine repressor, C-terminal domain	16167.15	15512.669999999998	16569.659999999996	19623.17	15850.329999999998	20252.910000000003
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	33958.94	33123.329999999994	34287.13	36218.84	32114.31999999999	32009.69
PF02867	Ribonucleotide reductase, barrel domain	44760.83	42889.169999999984	47578.14	48256.78	42471.64999999998	50868.23
PF02868	Thermolysin metallopeptidase, alpha-helical domain	10810.5	11685.91	8568.67	9545.23	8356.689999999999	10229.3
PF02870	6-O-methylguanine DNA methyltransferase, ribonuclease-like domain	9171.16	7095.12	11563.25	12884.06	7189.16	23781.320000000003
PF02872	5'-nucleotidase, C-terminal domain	29968.620000000006	34653.16	30248.24	27150.71	29309.739999999994	46355.15
PF02873	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	32829.950000000004	32633.339999999997	33330.960000000014	34908.97	31750.349999999984	36737.38
PF02874	ATP synthase alpha/beta family, beta-barrel domain	87569.86000000003	89349.29000000002	88511.77999999998	91154.84	88571.49999999999	86629.93999999999
PF02875	Mur ligase family, glutamate ligase domain	161867.3	165112.28	166784.15000000002	163018.65999999995	152520.69999999998	189950.27
PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	98401.19	97599.16	97411.22	102098.48	95371.43999999996	113504.12
PF02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	96111.16	95330.99	95057.59	98888.38	92597.53999999996	112705.12
PF02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	96158.16	95419.49	95099.09	99203.88	92748.53999999996	112826.12
PF02881	SRP54-type protein, helical bundle domain	73065.9	73417.01999999997	73587.26000000001	74801.6	72018.04	77981.75999999997
PF02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	38724.95	39266.35	38692.8	39398.63	38439.179999999986	47688.20999999999
PF02884	Polysaccharide lyase family 8, C-terminal beta-sandwich domain	54.19	27.35	94.2	121.8	37.07	526.71
PF02885	Glycosyl transferase family, helical bundle domain	62547.13000000001	65811.93	61187.02	57327.38000000001	61563.25	67699.62999999999
PF02886	LBP / BPI / CETP family, C-terminal domain	8.0	9.0	6.0	14.5	15.5	9.0
PF02887	Pyruvate kinase, alpha/beta domain	31500.66	31287.13	32185.2	34848.88	31428.929999999986	29774.12
PF02893	GRAM domain	0.0	0.0	0.0	22.0	13.0	349.0
PF02894	Oxidoreductase family, C-terminal alpha/beta domain	73754.70000000001	75191.37	68633.16000000003	77787.86	75189.89	96781.15
PF02895	Signal transducing histidine kinase, homodimeric domain	15811.26	16080.14	19985.1	10297.01	14568.87	12289.820000000003
PF02896	PEP-utilising enzyme, TIM barrel domain	55494.1	56075.99999999999	54655.53	50565.64	52730.12999999999	54627.02
PF02897	Prolyl oligopeptidase, N-terminal beta-propeller domain	19986.82	20677.31	20886.6	19279.24	19173.69	31530.78
PF02898	Nitric oxide synthase, oxygenase domain	412.67	875.18	1306.5500000000004	1417.0700000000004	293.0300000000001	6377.85
PF02899	Phage integrase, N-terminal SAM-like domain	87001.83000000003	72376.43999999999	94637.02999999998	113019.71	81996.04	102553.59
PF02900	Catalytic LigB subunit of aromatic ring-opening dioxygenase	23832.26	26135.16	24495.74	19238.36	17869.989999999998	28980.19
PF02901	Pyruvate formate lyase-like	9562.1	9401.67	9132.33	10671.71	9932.86	2779.9999999999995
PF02902	Ulp1 protease family, C-terminal catalytic domain	68.0	59.0	26.1	44.5	46.7	0.0
PF02903	Alpha amylase, N-terminal ig-like domain	577.19	663.9	585.14	1607.1	659.63	1372.57
PF02906	Iron only hydrogenase large subunit, C-terminal domain	22092.78	22955.5	21388.19	21276.8	24975.44	3439.87
PF02909	Tetracyclin repressor, C-terminal all-alpha domain	30469.83	31687.85	26266.03	35839.84	29332.55	61457.36
PF02910	Fumarate reductase flavoprotein C-term	55733.56000000001	53665.60999999999	57014.99999999999	65626.31	52209.38999999999	81085.82999999999
PF02911	Formyl transferase, C-terminal domain	35261.47	35300.96	35449.76	37056.6	33950.78	38397.45
PF02912	Aminoacyl tRNA synthetase class II, N-terminal domain	32807.450000000004	32617.339999999997	33312.460000000014	34899.97	31730.349999999984	36715.38
PF02913	FAD linked oxidases, C-terminal domain	64871.46000000001	61387.45999999999	67110.98	74285.40999999999	60114.60999999999	95288.91999999998
PF02914	Bacteriophage Mu transposase	1.0	0.0	0.0	0.0	0.0	0.0
PF02915	Rubrerythrin	43956.98999999998	43870.44	41429.57	42423.74	50219.52999999999	14163.45
PF02917	Pertussis toxin, subunit 1	0.0	0.0	3.33	0.67	1.67	0.0
PF02919	Eukaryotic DNA topoisomerase I, DNA binding fragment	0.5	0.0	0.0	0.0	2.5	0.0
PF02920	DNA binding domain of tn916 integrase	24.5	13.7	14.0	9.0	8.0	75.0
PF02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	46754.52	50368.00999999999	40672.10000000001	45743.84999999999	46566.86	44491.62
PF02923	Restriction endonuclease BamHI	9.0	0.0	0.0	0.0	2.0	4.0
PF02924	Bacteriophage lambda head decoration protein D	694.84	639.1800000000002	586.66	459.57	615.36	689.29
PF02926	THUMP domain	29807.82	31725.299999999992	32322.15	24095.74	29686.219999999994	35238.130000000005
PF02927	Cellulase N-terminal ig-like domain	2472.5	2978.0	2549.0	3020.75	3406.25	1805.17
PF02929	Beta galactosidase small chain	10440.25	9276.67	10818.54	14837.39	11617.2	6117.339999999998
PF02933	Cell division protein 48 (CDC48), domain 2	15831.0	17483.51	15024.51	9803.99	18513.51	9169.5
PF02934	GatB/GatE catalytic domain	35569.68	36124.84	34193.5	36949.680000000015	35938.83999999998	37661.48
PF02938	GAD domain	36436.95	36572.00999999999	36725.63000000001	36411.3	36039.52	38200.88
PF02941	Ferredoxin thioredoxin reductase variable alpha chain	0.0	2.0	0.0	0.0	0.0	0.0
PF02943	Ferredoxin thioredoxin reductase catalytic beta chain	4260.0	4685.34	4055.34	3335.16	5303.34	2428.5
PF02945	Recombination endonuclease VII	4.0	4.0	9.0	221.0	23.33	1399.17
PF02951	Prokaryotic glutathione synthetase, N-terminal domain	10583.16	10906.88	10888.6	7270.24	6883.29	14262.61
PF02952	L-fucose isomerase, C-terminal domain	5155.68	5008.719999999998	4820.469999999998	6039.3600000000015	6096.26	1114.7099999999996
PF02954	Bacterial regulatory protein, Fis family	84376.44	87455.84999999999	93617.83999999998	67629.81	76335.39	98016.84999999998
PF02955	Prokaryotic glutathione synthetase, ATP-grasp domain	10874.66	11174.88	11137.1	7474.24	7111.79	14610.11
PF02958	Ecdysteroid kinase	1991.5	2046.0	1881.5	1796.5	1714.5	1119.0
PF02962	5-carboxymethyl-2-hydroxymuconate isomerase	3473.83	3876.54	3883.27	1686.75	1212.2	2484.0
PF02964	Methane monooxygenase, hydrolase gamma chain	2.0	0.0	0.0	0.0	2.0	0.0
PF02965	Vitamin B12 dependent methionine synthase, activation domain	25267.980000000003	24813.049999999992	26345.62	27574.77	23121.769999999997	24872.68
PF02971	Formiminotransferase domain	5126.25	5244.5	4848.0	7349.75	5999.75	650.0
PF02973	Sialidase, N-terminal domain	3.38	4.04	3.08	2.92	2.46	1.08
PF02974	Protease inhibitor Inh	621.5	804.33	498.0	597.67	744.5	719.9200000000002
PF02975	Methylamine dehydrogenase, L chain	423.0	449.5	294.5	409.5	463.0	503.5
PF02976	DNA mismatch repair enzyme MutH	217.33	227.85	310.26	33.97	14.23	53.31
PF02978	Signal peptide binding domain	36251.45	36325.50999999999	36588.13000000001	37143.8	35539.02	38994.87999999998
PF02979	Nitrile hydratase, alpha chain	2363.5	2708.5	1903.0	2397.5	2467.5	1747.5
PF02983	Alpha-lytic protease prodomain	101.0	131.66	155.0	695.75	225.24	4553.190000000001
PF02985	HEAT repeat	3930.33	4269.33	3835.67	2251.83	4525.5	3351.17
PF02996	Prefoldin subunit	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
PF03006	Haemolysin-III related	24473.97	24012.22	25024.34	23571.0	21666.69	27195.54
PF03007	Wax ester synthase-like Acyl-CoA acyltransferase domain	47336.83	26490.3	50248.51	81047.58	43368.84	32293.5
PF03008	Archaea bacterial proteins of unknown function	310.5	304.01	337.01	1291.99	585.51	245.0
PF03009	Glycerophosphoryl diester phosphodiesterase family	58369.51	60021.66	60207.61	63796.81	54467.81999999999	98563.09
PF03013	Pyrimidine dimer DNA glycosylase	75.67	58.0	86.0	58.67	17.67	412.34
PF03015	Male sterility protein	769.0	692.0	688.0	473.0	586.3299999999998	161.5
PF03022	Major royal jelly protein	50.5	83.0	105.0	68.0	56.5	1354.0
PF03023	MviN-like protein	36210.26	33402.91	36019.09	42008.11	33420.679999999986	38305.51
PF03029	Conserved hypothetical ATP binding protein	5861.16	6470.05	5368.5	8223.5	4735.65	15914.2
PF03030	Inorganic H+ pyrophosphatase	19597.35	17591.76	20322.779999999995	24825.03	20112.14	8759.59
PF03031	NLI interacting factor-like phosphatase	0.0	0.0	0.0	4.0	0.0	10.0
PF03033	Glycosyltransferase family 28 N-terminal domain	39025.789999999986	39550.24	38342.960000000014	41271.39	37420.6	46642.05
PF03040	CemA family	0.0	2.0	0.0	0.0	0.0	0.0
PF03050	Transposase IS66 family 	17368.369999999995	18765.51	15638.170000000002	10725.43	18181.03	13023.06
PF03051	Peptidase C1-like family	7429.83	8690.0	7601.5	9269.5	8824.5	2467.21
PF03054	tRNA methyl transferase	34248.78	34269.64	34675.960000000014	36316.97	33129.849999999984	37649.38
PF03055	Retinal pigment epithelial membrane protein	21512.0	7992.0	24209.17	41568.5	19502.16	12053.5
PF03059	Nicotianamine synthase protein	211.34	120.01	153.67000000000004	20.67	24.67	69.34
PF03060	Nitronate monooxygenase	58469.3	54721.07	60665.92	71140.62999999999	54851.49	69855.29999999999
PF03061	Thioesterase superfamily	148630.25	151410.49	153213.08999999994	150011.99000000002	133778.63000000006	211412.91000000003
PF03062	MBOAT, membrane-bound O-acyltransferase family	13341.91	11279.03	14042.2	17608.229999999996	14140.01	6891.11
PF03063	Prismane/CO dehydrogenase family	21667.2	22439.92	20568.430000000008	18109.91	24373.099999999995	9072.9
PF03065	Glycosyl hydrolase family 57	11094.02	12296.01	10841.14	12774.65	13118.93	5645.12
PF03067	Lytic polysaccharide mono-oxygenase, cellulose-degrading	414.34	346.8300000000001	500.49	675.76	156.57999999999996	5709.4
PF03068	Protein-arginine deiminase (PAD)	1.0	0.0	0.0	0.0	2.33	0.0
PF03069	Acetamidase/Formamidase family	5771.16	6409.2	5804.0	6662.58	5523.66	12683.79
PF03070	TENA/THI-4/PQQC family	8339.34	9710.79	8770.74	9220.72	6382.42	27512.430000000004
PF03073	TspO/MBR family	12297.17	13051.34	10479.35	10969.46	12407.24	11209.2
PF03079	ARD/ARD' family	1045.5	531.6800000000002	2433.5	1433.4699999999998	665.53	5063.98
PF03080	Domain of unknown function (DUF239)	0.0	0.0	0.0	0.0	0.0	13.0
PF03083	Sugar efflux transporter for intercellular exchange	3874.83	4268.0	3654.5	2090.5	4385.0	2215.71
PF03088	Strictosidine synthase	88.0	129.0	73.5	124.5	104.5	125.17
PF03090	Replicase family	128.0	140.34	170.67	81.33	47.0	33.33
PF03091	CutA1 divalent ion tolerance protein	13375.33	14243.09	13092.93	8106.32	13058.29	6837.86
PF03092	BT1 family	474.0	478.0	325.0	357.5	464.0	168.0
PF03096	Ndr family	5.0	8.62	8.0	10.0	8.0	49.5
PF03098	Animal haem peroxidase	461.5	499.0	363.0	674.5	437.5	646.17
PF03099	Biotin/lipoate A/B protein ligase family	72349.63	73496.81	74898.93999999999	75621.58	70343.23999999999	95694.57
PF03100	CcmE	9233.33	7133.84	11168.27	12586.57	8156.62	13346.42
PF03102	NeuB family	6048.41	4136.21	7419.19	12819.78	6173.82	13691.01
PF03104	DNA polymerase family B, exonuclease domain	4306.33	4703.34	4192.93	2827.07	4887.37	2458.36
PF03109	ABC1 family	45317.44	39265.72	49054.98	50581.71	38519.679999999986	62140.42999999999
PF03116	NQR2, RnfD, RnfE family	11515.679999999997	12183.81	11510.6	11529.63	13143.03	8634.320000000003
PF03118	Bacterial RNA polymerase, alpha chain C terminal domain	33182.11	33181.17	34326.960000000014	36530.8	31934.179999999997	38270.38000000001
PF03119	NAD-dependent DNA ligase C4 zinc finger domain	31968.36	31768.509999999995	32483.95	33928.16	30861.55	36408.55
PF03120	NAD-dependent DNA ligase OB-fold domain	33068.78	32914.009999999995	33666.39	35305.539999999986	31864.549999999992	38285.23999999998
PF03123	CAT RNA binding domain	3471.01	3724.44	3372.11	6998.52	3966.090000000001	6532.9000000000015
PF03129	Anticodon binding domain	132220.28000000006	135789.75999999995	134234.32	136422.47	132304.96999999994	149560.18000000002
PF03130	PBS lyase HEAT-like repeat	4261.16	4662.34	4014.51	3361.49	5289.83	2791.17
PF03133	Tubulin-tyrosine ligase family	4.0	0.0	2.0	3.0	1.0	5.0
PF03135	CagE, TrbE, VirB family, component of type IV transporter system	2838.5	2505.33	3663.5	1608.17	2285.0	3508.92
PF03136	Pup-ligase protein	19886.16	16967.3	19062.0	26664.5	17819.16	24811.34
PF03139	Vanadium/alternative nitrogenase delta subunit	8.0	9.34	7.34	0.0	0.0	0.0
PF03142	Chitin synthase	16.0	14.0	6.0	5.67	13.67	2.67
PF03143	Elongation factor Tu C-terminal domain	46064.82000000001	45653.54999999998	46659.21000000001	46913.71	44448.75999999999	50203.41
PF03144	Elongation factor Tu domain 2	167573.92	171014.86	171536.61999999994	165110.78	164836.91	176374.27999999997
PF03147	Ferredoxin-fold anticodon binding domain	32817.450000000004	32637.909999999996	33328.460000000014	34914.47	31747.849999999984	36680.38
PF03150	Di-haem cytochrome c peroxidase	9845.98	10241.09	10087.62	5658.56	9294.2	7135.17
PF03160	Calx-beta domain	1729.4900000000002	611.77	3218.54	544.6099999999999	1309.5500000000004	1368.04
PF03161	LAGLIDADG DNA endonuclease family	0.0	0.18	0.0	182.73	47.36	1012.45
PF03162	Tyrosine phosphatase family	97.32	119.66	95.0	87.66	103.66	131.0
PF03167	Uracil DNA glycosylase superfamily	77754.71	76569.12999999999	78489.88999999997	81489.07	74333.35999999999	72195.28
PF03168	Late embryogenesis abundant protein	1043.5	517.0	2315.0	891.5	829.66	1095.0
PF03169	OPT oligopeptide transporter protein	4829.17	3892.96	5558.51	4679.82	4214.71	4082.42
PF03170	Bacterial cellulose synthase subunit	955.75	650.9200000000002	878.9200000000002	887.3299999999998	744.7900000000002	1140.72
PF03171	2OG-Fe(II) oxygenase superfamily	17378.33	11580.24	20313.67	25674.0	15326.0	17996.25
PF03173	Putative carbohydrate binding domain	12.0	14.0	39.0	20.0	26.0	150.0
PF03174	Chitobiase/beta-hexosaminidase C-terminal domain	32.0	56.0	105.0	73.0	44.0	1410.0
PF03175	DNA polymerase type B, organellar and viral	0.0	1.33	0.0	0.0	0.0	0.0
PF03176	MMPL family	67303.43	67749.41	64250.87000000001	79492.62999999999	66723.28	83176.06999999999
