function	description	A4	A5	A6	A52	A53	A54
EC:1.8.99.5	Dissimilatory sulfite reductase	48.4	47.0	54.6	16.2	16.8	0.0
EC:1.9.3.1	Cytochrome-c oxidase	84040.22	83611.33	89172.83	97452.74	79987.25	123365.13
EC:1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme	48012.28	50977.46000000001	44360.98	45468.24999999999	55395.02999999999	17668.74
EC:1.97.1.9	Selenate reductase	601.49	700.81	591.29	1148.14	665.1	379.66
EC:2.1.1.10	Homocysteine S-methyltransferase	11363.84	9897.9	11023.98	15272.33	9539.95	14991.27
EC:2.1.1.103	Phosphoethanolamine N-methyltransferase	74.33	75.33	32.0	35.33	55.33	61.0
EC:2.1.1.104	Caffeoyl-CoA O-methyltransferase	235.0	222.17	289.17	186.25	189.25	153.5
EC:2.1.1.107	Uroporphyrinogen-III C-methyltransferase	58097.37000000001	56069.13	57476.89	59926.41	52185.95	57181.16000000001
EC:2.1.1.11	Magnesium protoporphyrin IX methyltransferase	198.5	231.0	134.5	121.0	178.0	114.0
EC:2.1.1.113	Site-specific DNA-methyltransferase (cytosine-N(4)-specific)	3787.0	4204.5	3579.0	2035.0	4313.5	2204.17
EC:2.1.1.13	Methionine synthase	37146.62	36652.169999999984	38306.63	36884.83	34233.819999999985	29192.22
EC:2.1.1.130	Precorrin-2 C(20)-methyltransferase	17054.050000000007	19057.96	15408.7	12915.58	16763.539999999994	9099.35
EC:2.1.1.131	Precorrin-3B C(17)-methyltransferase	17594.72	19293.04	15850.53	13534.17	17020.039999999994	9384.19
EC:2.1.1.132	Precorrin-6B C(5,15)-methyltransferase (decarboxylating)	9340.92	10625.42	8143.049999999998	7842.59	8036.25	6565.6
EC:2.1.1.133	Precorrin-4 C(11)-methyltransferase	17291.550000000007	18945.21	15581.2	13795.83	17175.039999999994	9179.85
EC:2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	14667.99	15789.92	15919.61	12347.11	12571.22	39481.75
EC:2.1.1.144	Trans-aconitate 2-methyltransferase	7708.08	9149.82	6870.6	6692.92	6384.03	13244.45
EC:2.1.1.148	Thymidylate synthase (FAD)	9151.13	9581.08	8272.31	8512.08	9613.7	5049.71
EC:2.1.1.151	Cobalt-factor II C(20)-methyltransferase	11213.05	12525.96	10654.2	7628.83	11652.96	5234.85
EC:2.1.1.152	Precorrin-6A synthase (deacetylating)	8232.5	9388.75	7069.0	6634.75	7074.25	3952.67
EC:2.1.1.157	Sarcosine/dimethylglycine N-methyltransferase	0.0	0.0	2.0	0.0	0.0	0.0
EC:2.1.1.163	Demethylmenaquinone methyltransferase	29011.020000000004	28603.669999999995	29638.960000000006	33143.07	27536.219999999994	36585.13
EC:2.1.1.166	23S rRNA (uridine(2552)-2'-O)-methyltransferase	11542.16	11941.55	12284.27	7411.07	9450.46	14778.61
EC:2.1.1.17	Phosphatidylethanolamine N-methyltransferase	2578.0	2799.83	1793.5	2224.67	2624.5	1822.92
EC:2.1.1.170	16S rRNA (guanine(527)-N(7))-methyltransferase	32560.620000000006	32484.339999999997	33025.960000000014	34581.97	31445.349999999984	36673.38
EC:2.1.1.171	16S rRNA (guanine(966)-N(2))-methyltransferase	16744.57	14814.91	16957.93	18664.32	14191.37	24996.28
EC:2.1.1.172	16S rRNA (guanine(1207)-N(2))-methyltransferase	9695.0	10013.21	10947.74	9227.82	6798.690000000001	21458.680000000004
EC:2.1.1.173	23S rRNA (guanine(2445)-N(2))-methyltransferase	3225.66	2469.3	4588.43	2137.07	1252.2900000000004	9559.19
EC:2.1.1.174	23S rRNA (guanine(1835)-N(2))-methyltransferase	2.33	1.67	1.4300000000000002	2.57	0.2	40.86
EC:2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase	32716.620000000006	32926.42	32993.630000000005	30604.64	29828.519999999997	38512.8
EC:2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	24887.380000000005	26939.86	25652.29	20953.559999999994	25633.439999999995	32686.380000000005
EC:2.1.1.178	16S rRNA (cytosine(1407)-C(5))-methyltransferase	57.83	34.17	64.43	890.0699999999998	104.2	58.86
EC:2.1.1.179	16S rRNA (guanine(1405)-N(7))-methyltransferase	108.0	64.0	126.0	1658.0	188.0	48.0
EC:2.1.1.181	23S rRNA (adenine(1618)-N(6))-methyltransferase	984.33	843.5099999999999	968.1	946.9	454.95	5804.19
EC:2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	36907.45	37111.50999999999	37185.13000000001	37673.8	36606.02	39075.87999999998
EC:2.1.1.184	23S rRNA (adenine(2085)-N(6))-dimethyltransferase	122.0	120.0	99.5	400.75	146.57999999999996	2308.0
EC:2.1.1.185	23S rRNA (guanosine(2251)-2'-O)-methyltransferase	32092.960000000006	31858.009999999995	32550.79	34240.06	30518.519999999997	36617.05
EC:2.1.1.186	23S rRNA (cytidine(2498)-2'-O)-methyltransferase	1231.33	616.17	2621.76	278.74	507.37	1132.86
EC:2.1.1.187	23S rRNA (guanine(745)-N(1))-methyltransferase	4689.08	5247.45	6046.98	4249.24	2864.87	21695.57
EC:2.1.1.189	23S rRNA (uracil(747)-C(5))-methyltransferase	832.6600000000002	914.67	763.2600000000001	870.7399999999999	671.37	8051.86
EC:2.1.1.190	23S rRNA (uracil(1939)-C(5))-methyltransferase	22367.21000000001	23615.529999999995	23450.63	21150.22	22043.43999999999	24448.210000000006
EC:2.1.1.191	23S rRNA (cytosine(1962)-C(5))-methyltransferase	21737.83	20277.04	23348.83	26279.06	21912.41	15914.93
EC:2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase	32811.78	32569.32	33364.130000000005	34922.03	31732.04	36981.83
EC:2.1.1.193	16S rRNA (uracil(1498)-N(3))-methyltransferase	32230.950000000004	31886.839999999997	32701.960000000006	33166.97	30822.849999999984	36441.38
EC:2.1.1.195	Cobalt-precorrin-5B (C(1))-methyltransferase	8561.05	8994.13	8119.200000000002	6476.08	9592.96	5074.68
EC:2.1.1.196	Cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating)	5334.21	5605.5	5032.1500000000015	4600.5700000000015	6133.619999999999	2824.42
EC:2.1.1.197	Malonyl-[acyl-carrier protein] O-methyltransferase	4742.66	4503.55	6410.6	2295.57	1810.9600000000007	7214.69
EC:2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	37178.46	37898.75999999999	38388.96	39595.31	35672.689999999995	39436.55
EC:2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase	33240.86	32976.42	33741.960000000014	35130.3	32121.929999999997	36777.38000000001
EC:2.1.1.200	tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase	3218.16	2463.8	4584.93	2255.07	1272.2900000000004	9957.19
EC:2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	29011.020000000004	28603.669999999995	29638.960000000006	33143.07	27536.219999999994	36585.13
EC:2.1.1.204	tRNA (cytosine(38)-C(5))-methyltransferase	0.0	0.0	0.0	0.0	1.0	0.0
EC:2.1.1.206	tRNA (cytidine(56)-2'-O)-methyltransferase	4094.0	4491.17	3863.17	2777.83	4866.67	2321.5
EC:2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase	16760.449999999993	17546.01	17610.96	13287.72	15316.27	29749.210000000006
EC:2.1.1.210	Demethylspheroidene O-methyltransferase	199.5	231.0	135.5	121.0	171.5	107.0
EC:2.1.1.213	tRNA (guanine(10)-N(2))-dimethyltransferase	4085.5	4482.17	3857.17	2769.83	4855.17	2321.5
EC:2.1.1.215	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase	4086.0	4482.17	3851.17	2754.83	4853.67	2318.5
EC:2.1.1.216	tRNA (guanine(26)-N(2))-dimethyltransferase	4086.0	4482.17	3851.17	2754.83	4853.67	2318.5
EC:2.1.1.217	tRNA (adenine(22)-N(1))-methyltransferase	5354.55	5677.48	6141.8600000000015	5996.1500000000015	5696.15	7774.1
EC:2.1.1.219	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase	11673.58	10251.15	11021.5	17193.25	10883.58	13374.17
EC:2.1.1.220	tRNA (adenine(58)-N(1))-methyltransferase	11673.58	10251.15	11021.5	17193.25	10883.58	13374.17
EC:2.1.1.222	2-polyprenyl-6-hydroxyphenol methylase	9465.49	9309.22	11931.44	5221.07	5066.13	15871.11
EC:2.1.1.223	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase	4704.08	5007.47	5076.26	4962.49	5269.29	2326.36
EC:2.1.1.224	23S rRNA (adenine(2503)-C(8))-methyltransferase	0.0	0.0	0.0	2.0	0.0	2.0
EC:2.1.1.226	23S rRNA (cytidine(1920)-2'-O)-methyltransferase	23477.63	23207.88	22612.2	25877.15	23100.899999999994	23135.69
EC:2.1.1.227	16S rRNA (cytidine(1409)-2'-O)-methyltransferase	23477.63	23207.88	22612.2	25877.15	23100.899999999994	23135.69
EC:2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	40905.95	41544.179999999986	40981.3	40318.63000000001	41391.19	40304.87999999998
EC:2.1.1.234	N,N-dimethyltransferase	2548.0	240.0	3113.5	6022.0	2286.0	603.17
EC:2.1.1.235	dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	0.0	0.0	1.5	144.0	5.0	31.0
EC:2.1.1.242	16S rRNA (guanine(1516)-N(2))-methyltransferase	2600.16	2440.3	2580.93	2158.07	973.29	8854.94
EC:2.1.1.243	2-ketoarginine methyltransferase	2.0	0.0	0.0	0.0	0.0	12.0
EC:2.1.1.245	Co-methyltransferase	9406.2	10225.18	9344.98	6575.919999999999	10548.08	5052.0
EC:2.1.1.246	methyltransferase	161.0	234.2	169.7	157.8	184.7	14.0
EC:2.1.1.247	methyltransferase	5.5	10.17	3.67	14.33	10.67	1.0
EC:2.1.1.248	[Methylamine--corrinoid protein] Co-methyltransferase	44.5	63.52	34.02	62.32	54.68	3.0
EC:2.1.1.249	[Dimethylamine--corrinoid protein] Co-methyltransferase	35.0	52.02	28.02	51.98	49.02	2.0
EC:2.1.1.250	[Trimethylamine--corrinoid protein] Co-methyltransferase	3489.25	3308.84	2314.34	2180.16	2941.09	1515.5
EC:2.1.1.254	Erythromycin 3''-O-methyltransferase	0.0	0.0	1.5	0.0	0.0	0.0
EC:2.1.1.255	Geranyl diphosphate 2-C-methyltransferase	2.0	3.33	9.0	21.0	4.0	1101.0
EC:2.1.1.257	tRNA (pseudouridine(54)-N(1))-methyltransferase	4094.5	4477.17	3898.67	2753.83	4897.17	2513.0
EC:2.1.1.258	Co-methyltransferase	382.7	171.75	329.3	529.35	309.9	165.0
EC:2.1.1.260	rRNA small subunit pseudouridine methyltransferase Nep1	0.5	0.0	0.0	0.0	2.5	0.0
EC:2.1.1.264	23S rRNA (guanine(2069)-N(7))-methyltransferase	3225.66	2469.3	4588.43	2137.07	1252.2900000000004	9559.19
EC:2.1.1.265	Tellurite methyltransferase	2125.33	2035.63	2313.93	1355.5700000000004	642.87	1505.6899999999996
EC:2.1.1.266	23S rRNA (adenine(2030)-N(6))-methyltransferase	10893.66	11269.88	11724.1	6401.74	8522.46	14054.61
EC:2.1.1.269	Dimethylsulfoniopropionate demethylase	352.0	362.0	246.0	174.0	383.0	166.0
EC:2.1.1.271	Cobalt-precorrin-4 methyltransferase	17291.550000000007	18945.21	15581.2	13795.83	17175.039999999994	9179.85
EC:2.1.1.285	Demethyldecarbamoylnovobiocin O-methyltransferase	0.0	0.0	0.0	0.0	0.0	7.0
EC:2.1.1.288	Aklanonic acid methyltransferase	39.0	26.0	18.0	20.0	17.0	0.0
EC:2.1.1.289	Cobalt-precorrin-7 (C(5))-methyltransferase	5334.21	5602.5	5031.1500000000015	4598.0700000000015	6133.619999999999	2824.42
EC:2.1.1.294	3-phospho-methyltransferase	3782.0	4199.0	3579.1	2036.5	4311.7	2228.0
EC:2.1.1.295	2-methyl-6-phytyl-1,4-hydroquinone methyltransferase	0.0	2.0	0.0	0.0	0.0	0.0
EC:2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase	39172.69	39793.41	39178.45	40019.98	39001.05	44031.17999999999
EC:2.1.1.298	Ribosomal protein L3 N(5)-glutamine methyltransferase	5332.16	5042.05	6751.6	3106.07	2481.46	10791.19
EC:2.1.1.307	methyltransferase	0.0	0.0	0.0	0.0	0.0	7.0
EC:2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	26508.410000000003	28477.669999999995	26468.160000000003	23346.949999999993	24519.52999999999	33952.380000000005
EC:2.1.1.34	tRNA (guanosine(18)-2'-O)-methyltransferase	3139.83	3469.350000000001	3183.76	3375.2200000000007	3300.3100000000004	3143.81
EC:2.1.1.35	tRNA (uracil(54)-C(5))-methyltransferase	2496.66	2350.8	2602.43	1785.7400000000002	815.54	2240.36
EC:2.1.1.37	DNA (cytosine-5-)-methyltransferase	23058.9	22442.35	21469.82	22214.83	22375.27	29312.91
EC:2.1.1.4	Acetylserotonin O-methyltransferase	3.0	0.0	2.0	0.0	0.0	0.0
EC:2.1.1.41	Sterol 24-C-methyltransferase	2622.0	308.0	3194.0	5976.0	2347.0	569.0
EC:2.1.1.44	L-histidine N(alpha)-methyltransferase	2279.0	2599.83	1970.0	2882.75	2588.58	3462.17
EC:2.1.1.45	Thymidylate synthase	22932.310000000005	24666.55999999999	24059.13	21328.08	20976.229999999992	35556.38
EC:2.1.1.5	Betaine--homocysteine S-methyltransferase	0.0	0.0	0.0	8.0	1.0	121.0
EC:2.1.1.6	Catechol O-methyltransferase	456.5	503.0	385.0	595.0	496.5	536.5
EC:2.1.1.61	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	3896.16	4263.05	4314.6	2288.57	1482.7900000000004	8970.69
EC:2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase	44695.62000000001	46265.33999999999	44403.77	43444.96	42771.74999999999	47870.79
EC:2.1.1.64	3-demethylubiquinol 3-O-methyltransferase	9465.49	9309.22	11931.44	5221.07	5066.13	15871.11
EC:2.1.1.67	Thiopurine S-methyltransferase	805.5	623.5	636.5	1231.75	959.67	6706.5
EC:2.1.1.71	Phosphatidyl-N-methylethanolamine N-methyltransferase	2578.0	2799.83	1793.5	2224.67	2624.5	1822.92
EC:2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific)	101275.86	98060.13	101089.77	108467.43999999996	103871.29	98565.98
EC:2.1.1.74	(FADH(2)-oxidizing)	6011.87	6659.51	6248.85	8492.59	6485.26	9082.48
EC:2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	30404.32	30290.16	30827.77	28505.82	29636.63	18089.43
EC:2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase	36936.5	35398.439999999995	37746.11	38541.48	30514.33	23860.65
EC:2.1.1.80	Protein-glutamate O-methyltransferase	20361.1	22844.97	22771.32	16710.68	20432.78	20568.16
EC:2.1.1.86	Tetrahydromethanopterin S-methyltransferase	40075.5	44066.7	37685.7	25584.3	47146.2	22915.0
EC:2.1.1.90	Methanol--corrinoid protein Co-methyltransferase	80.75	87.01	68.00999999999999	121.49	88.76	26.5
EC:2.1.1.95	Tocopherol O-methyltransferase	0.0	0.0	0.0	0.0	12.0	6.0
EC:2.1.1.98	Diphthine synthase	4086.0	4482.17	3851.17	2754.83	4853.67	2318.5
EC:2.1.2.1	Glycine hydroxymethyltransferase	38611.45	39101.23999999998	38471.13000000001	39706.55	38398.77	50128.72
EC:2.1.2.10	Aminomethyltransferase	28384.78	28370.76	28775.950000000004	28623.73	28094.3	34851.959999999985
EC:2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase	28476.020000000004	28557.589999999997	29228.450000000004	29904.99	27020.05	35297.63
EC:2.1.2.13	UDP-4-amino-4-deoxy-L-arabinose formyltransferase	208.33	224.67	307.26	28.67	12.87	44.86
EC:2.1.2.2	Phosphoribosylglycinamide formyltransferase	42863.03	43255.47999999999	44546.90000000001	39079.87	39500.55999999998	44279.56999999999
EC:2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	36500.62	36673.00999999999	36697.13000000001	35742.8	35970.02	39013.87999999998
EC:2.1.2.5	Glutamate formimidoyltransferase	5925.92	6158.17	5672.33	8426.41	6779.42	761.0
EC:2.1.2.9	Methionyl-tRNA formyltransferase	34960.14	34845.789999999986	35052.0	37101.429999999986	33922.90999999999	40602.09
EC:2.1.3.1	Methylmalonyl-CoA carboxytransferase	1022.33	842.8299999999998	834.0	538.3299999999998	901.33	236.0
EC:2.1.3.11	N-succinylornithine carbamoyltransferase	2647.5	3189.0	2927.5	3088.5	3480.5	2012.0
EC:2.1.3.2	Aspartate carbamoyltransferase	36972.12	37039.17999999999	37222.8	37624.8	36562.69	38993.87999999998
EC:2.1.3.3	Ornithine carbamoyltransferase	31445.12	31848.68	29866.29	34126.69	33303.12999999998	28284.03
EC:2.1.3.6	Putrescine carbamoyltransferase	60.0	36.5	65.0	891.5	106.0	31.21
EC:2.1.3.7	3-hydroxymethylcephem carbamoyltransferase	0.0	0.0	0.0	0.0	0.0	14.0
EC:2.1.3.9	N-acetylornithine carbamoyltransferase	975.0	341.5	2233.5	1825.0	578.3299999999998	1316.0
EC:2.1.4.1	Glycine amidinotransferase	1.33	2.0	0.0	4.0	0.0	29.5
EC:2.1.4.2	Scyllo-inosamine-4-phosphate amidinotransferase	0.0	0.0	0.0	0.0	0.0	12.0
EC:2.10.1.1	Molybdopterin molybdotransferase	38359.88000000001	38909.47	37907.610000000015	40301.04	37212.34	53277.72
EC:2.2.1.1	Transketolase	47746.89	48206.03	47556.34	53281.21	48235.96999999999	46679.81999999999
EC:2.2.1.10	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase	11910.5	13131.34	11269.84	7499.66	14004.84	6856.5
EC:2.2.1.11	6-deoxy-5-ketofructose 1-phosphate synthase	3809.0	4217.67	3615.67	2070.83	4343.17	2195.0
EC:2.2.1.2	Transaldolase	34203.619999999995	31302.81	35095.72	39109.459999999985	31837.379999999994	37566.12
EC:2.2.1.6	Acetolactate synthase	93879.98	92426.66	93286.00999999998	98768.22000000004	91562.47	113357.95
EC:2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase	33022.03	32957.55	33499.630000000005	34268.56	32217.269999999997	37201.34
EC:2.2.1.9	synthase	15170.58	14678.67	15857.81	19878.06	14774.48	20514.210000000006
EC:2.3.1.1	Amino-acid N-acetyltransferase	40038.7	41494.92	38219.23999999998	37539.349999999984	35968.609999999986	54038.45
EC:2.3.1.101	Formylmethanofuran--tetrahydromethanopterin N-formyltransferase	4646.66	5011.67	4179.34	3236.16	5390.34	2568.0
EC:2.3.1.102	N(6)-hydroxylysine O-acetyltransferase	4.0	10.0	24.0	0.57	0.0	42.0
EC:2.3.1.109	Arginine N-succinyltransferase	292.66	269.96	261.43	288.57	196.53	459.86
EC:2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	21588.670000000006	20240.79	22356.78	23374.959999999995	18157.45	28244.65
EC:2.3.1.118	N-hydroxyarylamine O-acetyltransferase	3532.41	3800.33	2834.76	3496.74	2728.12	3732.43
EC:2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	28902.15	30516.869999999995	29028.65	26995.23	25639.39	57402.98
EC:2.3.1.122	Trehalose O-mycolyltransferase	7939.25	9085.75	6733.0	8680.0	8426.5	7254.0
EC:2.3.1.128	Ribosomal-protein-alanine N-acetyltransferase	64220.33	66165.30999999997	68297.62	67820.41	60032.85	107347.06
EC:2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	16008.15	17024.039999999994	16515.6	12372.4	15426.29	15361.61
EC:2.3.1.15	Glycerol-3-phosphate 1-O-acyltransferase	47283.32	50710.19	47742.20999999999	44229.60000000001	45215.3	52263.82
EC:2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	30747.450000000004	32752.709999999985	30136.630000000005	27673.3	29879.519999999997	36309.88
EC:2.3.1.16	Acetyl-CoA C-acyltransferase	22945.820000000003	22714.48	24972.41	27163.13	20081.589999999997	40812.82999999999
EC:2.3.1.165	6-methylsalicylic acid synthase	699.5	814.5	603.5	746.0	740.5	515.5
EC:2.3.1.168	Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase	863.1700000000002	1421.51	1681.05	1679.2400000000002	798.03	7829.77
EC:2.3.1.169	CO-methylating acetyl-CoA synthase	468.0	289.25	402.5	728.25	499.5	253.0
EC:2.3.1.174	3-oxoadipyl-CoA thiolase	2372.5	2307.96	2479.27	1831.0	923.87	1820.5
EC:2.3.1.178	Diaminobutyrate acetyltransferase	5643.5	6310.83	5157.0	3987.5	6269.5	6058.17
EC:2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II	30496.5	31998.96	30921.12	27260.369999999995	30075.399999999994	41022.42
EC:2.3.1.18	Galactoside O-acetyltransferase	224.02	192.79	270.97	174.46	67.93	156.74999999999997
EC:2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III	38847.6	42156.31	42844.820000000014	35881.84	38862.72	53975.04
EC:2.3.1.181	Lipoyl(octanoyl) transferase	21450.9	23252.36	20597.1	19156.07	19761.45	28326.78
EC:2.3.1.182	(R)-citramalate synthase	5985.5	6784.67	5792.67	4948.33	7390.84	2645.5
EC:2.3.1.183	Phosphinothricin acetyltransferase	23033.990000000005	22591.059999999994	24212.13	23155.43	20168.47	33052.240000000005
EC:2.3.1.184	Acyl-homoserine-lactone synthase	1010.5	1135.0	744.5	802.0	1002.0	562.5
EC:2.3.1.187	Acetyl-S-ACP:malonate ACP transferase	102.5	81.45	78.0	127.07	77.5	136.36
EC:2.3.1.189	Mycothiol synthase	10622.75	9157.15	10162.0	13907.25	9466.58	14018.67
EC:2.3.1.19	Phosphate butyryltransferase	8070.76	8504.34	7473.68	10288.97	9425.83	5186.93
EC:2.3.1.191	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	16851.82	17923.209999999995	17289.6	13230.07	16124.29	15375.11
EC:2.3.1.193	tRNA(Met) cytidine acetyltransferase	232.33	256.67	331.26	140.24	30.87	428.86
EC:2.3.1.20	Diacylglycerol O-acyltransferase	13710.58	15166.38	11877.67	14431.83	13114.75	18444.33
EC:2.3.1.200	Lipoyl amidotransferase	0.0	0.0	0.0	13.0	0.0	17.0
EC:2.3.1.201	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase	3605.17	3845.96	3497.5	3816.66	3846.67	603.5
EC:2.3.1.202	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase	0.0	0.0	0.0	0.0	2.5	0.0
EC:2.3.1.204	Octanoyl-[GcvH]:protein N-octanoyltransferase	692.67	1077.1799999999996	1552.5500000000004	1454.5700000000004	384.03	6669.06
EC:2.3.1.207	Beta-ketodecanoyl-[acyl-carrier-protein] synthase	2825.33	2745.63	2630.67	2414.33	1497.75	8788.33
EC:2.3.1.210	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	208.33	224.67	307.26	29.24	12.87	40.86
EC:2.3.1.222	Phosphate propanoyltransferase	0.0	0.0	2.0	0.57	0.0	32.38
EC:2.3.1.223	3-oxo-5,6-didehydrosuberyl-CoA thiolase	2085.0	1976.34	2235.77	1537.0	636.87	1658.0
EC:2.3.1.226	Carboxymethylproline synthase	0.0	0.0	2.0	0.0	0.0	0.0
EC:2.3.1.228	Isovaleryl-homoserine lactone synthase	131.5	141.0	82.5	97.5	187.0	191.5
EC:2.3.1.229	4-coumaroyl-homoserine lactone synthase	131.5	141.0	82.5	97.5	187.0	191.5
EC:2.3.1.233	1,3,6,8-tetrahydroxynaphthalene synthase	7.0	1.83	5.0	9.5	2.0	29.67
EC:2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase	39494.2	39353.50999999999	39649.13000000001	39879.05	39417.77	40726.37999999998
EC:2.3.1.235	Tetracenomycin F2 synthase	4.0	0.33	6.5	153.0	13.0	135.17000000000002
EC:2.3.1.241	Kdo(2)-lipid IV(A) lauroyltransferase	32923.39	31983.13	34372.11	31327.88	27151.61	32653.44
EC:2.3.1.242	Kdo(2)-lipid IV(A) palmitoleoyltransferase	52.33	42.67	94.26	1.24	1.87	40.86
EC:2.3.1.243	Lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	215.33	224.67	313.26	140.24	30.87	428.86
EC:2.3.1.28	Chloramphenicol O-acetyltransferase	2590.0	2517.3	2940.83	1655.6699999999996	876.01	4912.950000000002
EC:2.3.1.29	Glycine C-acetyltransferase	15609.91	16960.5	17486.309999999998	18236.89	16598.73	21893.59
EC:2.3.1.30	Serine O-acetyltransferase	29922.290000000005	30582.099999999995	29814.300000000007	30712.4	27973.609999999993	35706.72
EC:2.3.1.31	Homoserine O-acetyltransferase	20268.410000000003	18288.7	22082.84	21097.660000000003	16450.42	29419.56
EC:2.3.1.35	Glutamate N-acetyltransferase	28178.68	28610.799999999992	27075.0	27042.44	26920.169999999995	31975.919999999995
EC:2.3.1.37	5-aminolevulinate synthase	2738.0	3034.83	2000.5	2171.17	2744.0	2220.42
EC:2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase	30790.200000000004	32903.2	30337.56	28432.63	29839.039999999994	38638.91
EC:2.3.1.4	Glucosamine-phosphate N-acetyltransferase	0.5	0.0	0.0	0.0	2.5	0.0
EC:2.3.1.40	Acyl-[acyl-carrier-protein]--phospholipid O-acyltransferase	1346.4899999999998	1291.5	1205.26	1063.57	1216.87	767.3599999999999
EC:2.3.1.41	Beta-ketoacyl-[acyl-carrier-protein] synthase I	8061.66	7521.68	10533.28	4720.31	4682.960000000001	17671.97
EC:2.3.1.46	Homoserine O-succinyltransferase	7192.82	8062.51	7556.049999999998	6768.190000000001	7606.06	7580.16
EC:2.3.1.47	8-amino-7-oxononanoate synthase	18051.07	16518.35	18865.87	18490.57	17038.65	32952.78
EC:2.3.1.48	Histone acetyltransferase	4330.0	4572.67	4021.17	4259.33	5028.67	2353.0
EC:2.3.1.5	Arylamine N-acetyltransferase	791.0	903.0	679.0	868.0	835.0	602.0
EC:2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase	57387.54	57178.17999999999	55615.53	63165.94	53455.91999999999	70693.53
EC:2.3.1.54	Formate C-acetyltransferase	9184.85	9191.92	8805.83	10224.96	9610.11	2716.4999999999995
EC:2.3.1.57	Diamine N-acetyltransferase	5227.01	7014.280000000002	7952.519999999998	7176.72	5113.76	16000.03
EC:2.3.1.59	Gentamicin 2'-N-acetyltransferase	1203.5	1466.33	1094.0	1462.0	1316.5	1408.5
EC:2.3.1.60	Gentamicin 3'-N-acetyltransferase	69.0	70.57	38.0	101.0	88.0	212.0
EC:2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase	25746.070000000003	25682.939999999995	27441.65	28216.39	23330.72999999999	37218.63
EC:2.3.1.7	Carnitine O-acetyltransferase	14.0	15.0	1.0	45.0	25.0	1078.0
EC:2.3.1.79	Maltose O-acetyltransferase	4723.83	4875.25	3761.78	4147.120000000001	5570.02	10941.17
EC:2.3.1.8	Phosphate acetyltransferase	19599.46	20980.98	18514.399999999994	15758.64	18496.189999999995	19012.82
EC:2.3.1.81	Aminoglycoside N(3')-acetyltransferase	439.5	268.01	399.0	1426.9	489.86	2762.850000000001
EC:2.3.1.82	Aminoglycoside 6'-N-acetyltransferase	1708.67	2531.01	2282.05	2767.9	2009.69	20865.85
EC:2.3.1.89	Tetrahydrodipicolinate N-acetyltransferase	390.5	872.0	1278.22	1560.5	399.0	5768.56
