function	description	A4	A5	A6	A52	A53	A54
COG0527	Aspartokinase	47181.4	48042.65	49915.32999999999	48746.47	47646.07	51111.67
COG0528	Uridylate kinase	37235.45	37449.69	37476.13000000001	38433.53	37192.37999999998	39207.83
COG0529	Adenylylsulfate kinase or related kinase	6257.83	6710.34	6300.93	5539.66	6872.96	5094.7
COG0530	Ca2+/Na+ antiporter	22112.050000000007	21394.81	21396.610000000004	23873.27	24834.63	18239.41
COG0531	Amino acid transporter	97245.2	98648.5	96773.15000000002	105155.52999999996	92503.01	148911.66
COG0532	Translation initiation factor IF-2, a GTPase	36907.45	37111.50999999999	37185.13000000001	37674.8	36606.02	39036.87999999998
COG0533	tRNA A37 threonylcarbamoyltransferase TsaD	38966.2	38845.00999999999	39091.63000000001	39192.05	38784.77	39615.87999999998
COG0534	Na+-driven multidrug efflux pump	91162.25	92602.38999999998	92423.96	88386.16999999998	92318.3	65016.69
COG0535	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family	59582.52	59473.33999999999	57014.06	58077.89000000001	67795.3	33449.459999999985
COG0536	GTPase involved in cell partioning and DNA repair	32744.450000000004	32616.339999999997	33161.960000000014	34891.97	31641.349999999984	36570.38
COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	71601.29000000001	70142.62	73418.68000000001	74112.82999999999	67122.56999999999	90285.69999999998
COG0538	Isocitrate dehydrogenase	13881.83	15776.520000000002	13250.48	12560.23	13544.9	15910.84
COG0539	Ribosomal protein S1	23599.9	25472.86	22785.1	19874.32	22210.029999999995	28306.55
COG0540	Aspartate carbamoyltransferase, catalytic chain	36821.12	36994.17999999999	37133.8	37605.8	36539.69	38985.87999999998
COG0541	Signal recognition particle GTPase	36251.45	36325.50999999999	36588.13000000001	37143.8	35539.02	38994.87999999998
COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	67873.14000000001	67319.17999999996	68903.23000000001	73312.81999999999	63530.51	85881.31
COG0543	NAD(P)H-flavin reductase	49005.26000000001	53555.02999999999	46696.26	46370.12	52356.74999999999	32403.41
COG0544	FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)	32829.450000000004	32637.14	33341.960000000014	34903.97	31748.349999999984	36681.88
COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase	16415.15	13577.83	20404.36	18715.97	13952.65	26588.74
COG0546	Phosphoglycolate phosphatase, HAD superfamily	63702.27	65375.66	67812.55	61469.38	57039.73	80835.73
COG0547	Anthranilate phosphoribosyltransferase	39298.680000000015	40319.80999999998	39937.39	36331.22	36804.08999999998	42610.45
COG0548	Acetylglutamate kinase	38734.67000000001	39292.01999999998	39533.36	37174.25	35593.66	45233.14
COG0549	Carbamate kinase	12870.44	14052.660000000002	11926.99	13789.42	13112.54	7715.93
COG0550	DNA topoisomerase IA	46593.51000000001	47818.76	48515.15	48696.33	46676.42999999999	56365.82
COG0551	ssDNA-binding Zn-finger and Zn-ribbon domains of topoisomerase 1	211.02	226.29	309.2999999999999	31.700000000000006	14.6	41.4
COG0552	Signal recognition particle GTPase	36904.45	37109.50999999999	37180.13000000001	37673.8	36604.02	38988.87999999998
COG0553	Superfamily II DNA or RNA helicase, SNF2 family	17238.18	13348.17	19086.710000000006	25114.26	14476.899999999998	26299.61
COG0554	Glycerol kinase	32343.17	29310.919999999995	33023.990000000005	36282.71	29458.119999999984	39735.14
COG0555	ABC-type sulfate transport system, permease component	13604.99	15145.56	13787.27	11451.97	12213.66	17676.15
COG0556	Excinuclease UvrABC helicase subunit UvrB	36896.45	37102.50999999999	37177.13000000001	37665.8	36597.02	39036.87999999998
COG0557	Exoribonuclease R	26071.17	25627.94	27946.330000000005	24355.619999999995	24440.36999999999	26098.71
COG0558	Phosphatidylglycerophosphate synthase	66242.11	63067.53999999999	64710.67000000001	68994.84000000001	64487.14999999999	63818.89000000001
COG0559	Branched-chain amino acid ABC-type transport system, permease component	67334.72	67836.51999999999	67414.14	73217.20999999999	58139.42	56144.49000000001
COG0560	Phosphoserine phosphatase	60098.27	53385.88999999999	61124.61000000001	64620.71	51139.23999999999	69085.68
COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	52306.31000000001	51579.81	53647.45	61842.10999999999	52291.78999999999	82150.89000000001
COG0562	UDP-galactopyranose mutase	3298.08	3698.12	2714.0	3440.07	3356.5	10294.71
COG0563	Adenylate kinase or related kinase	39583.53	40677.87999999998	40533.85000000001	41099.62	39286.79999999999	56725.63
COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	82524.39000000001	85076.3	88971.01	74614.88999999997	74819.56999999998	108551.23
COG0565	tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase	11642.49	12041.72	12417.7	7526.6399999999985	9628.83	14861.47
COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	86064.74	80510.57999999999	86042.57999999999	99893.61	80371.28	98591.19
COG0567	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes	21358.570000000003	20860.209999999995	23077.820000000003	23638.39	18382.4	34481.63
COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	63625.56999999999	57401.33	65254.66	75300.93000000001	60311.31000000001	62819.28
COG0569	Trk K+ transport system, NAD-binding component	66122.15	67543.01	63532.10000000001	74047.89	65382.09	65925.85
COG0571	dsRNA-specific ribonuclease	32859.450000000004	32652.339999999997	33340.460000000014	34917.97	31742.349999999984	36644.88
COG0572	Uridine kinase	26580.89	26783.04	27768.02000000001	32803.42	28037.78	21237.570000000003
COG0573	ABC-type phosphate transport system, permease component	36520.37	36434.25999999999	36622.63000000001	38656.55	35741.6	41346.37999999998
COG0574	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	34555.53	33703.08999999998	33787.92	33883.23	33881.829999999994	24816.7
COG0575	CDP-diglyceride synthetase	36682.039999999986	36954.67999999999	36850.63000000001	37485.97	36396.44	38741.38000000001
COG0576	Molecular chaperone GrpE (heat shock protein)	36956.47	37162.46	37223.67	38062.59	36665.249999999985	41557.42
COG0577	ABC-type antimicrobial peptide transport system, permease component	34330.05	32851.53	36427.8	41016.57	38928.609999999986	34846.34
COG0578	Glycerol-3-phosphate dehydrogenase	23416.49	20940.02	24966.96	30999.23	20963.86	31728.720000000005
COG0579	L-2-hydroxyglutarate oxidase LhgO	24960.46	25633.36	24346.980000000003	28546.4	24039.349999999995	29481.30000000001
COG0580	Glycerol uptake facilitator and related aquaporins (Major Intrinsic Protein Family)	30280.77	27689.01	31264.04	34181.39	29457.679999999997	38768.34
COG0581	ABC-type phosphate transport system, permease component	36379.37	36405.75999999999	36542.13000000001	38760.55	35769.77	41681.37999999998
COG0582	Integrase	12685.15	12612.01	13814.14	7700.780000000002	6639.030000000002	22649.42
COG0583	DNA-binding transcriptional regulator, LysR family	197836.15	205718.93	201828.53	177490.38	170668.22000000006	314159.91
COG0584	Glycerophosphoryl diester phosphodiesterase	60008.34000000001	58947.41	62253.78	68617.64	55123.56999999999	97660.71
COG0585	tRNA(Glu) U13 pseudouridine synthase TruD	5360.99	5030.34	6450.1	3661.9	5523.79	10658.36
COG0586	Uncharacterized membrane protein DedA, SNARE-associated domain	63787.82	61340.82000000001	62110.06	69423.88999999997	55373.24999999999	79600.09000000001
COG0587	DNA polymerase III, alpha subunit	48931.34	47672.11999999999	50301.09	52527.43	46623.86999999999	56901.42999999999
COG0588	Phosphoglycerate mutase (BPG-dependent)	18951.24	17918.4	19727.6	20894.07	17179.119999999995	19273.87
COG0589	Nucleotide-binding universal stress protein, UspA family	140493.72	145841.24000000002	137803.66999999998	131518.78	133328.5	149155.00999999998
COG0590	tRNA(Arg) A34 adenosine deaminase TadA	56381.78000000001	57162.99999999999	59180.47	54337.88000000001	53291.27999999999	59674.28
COG0591	Na+/proline symporter	66051.64	71114.21	65941.66	56304.70999999999	65751.78	79687.69
COG0592	DNA polymerase III sliding clamp (beta) subunit, PCNA homolog	36823.12	37096.17999999999	37083.63	37844.72	36574.26999999998	39970.55
COG0593	Chromosomal replication initiation ATPase DnaA	32838.61	32632.669999999995	33338.960000000014	34929.3	31751.679999999997	36744.38000000001
COG0594	RNase P protein component	22388.200000000004	23858.519999999997	22599.79	20736.97	21659.009999999995	30437.710000000006
COG0595	mRNA degradation ribonuclease J1/J2	33088.539999999986	34107.84	32194.77	37108.249999999985	33145.329999999994	38605.09
COG0596	Pimeloyl-ACP methyl ester carboxylesterase	224769.52	217465.16000000003	235427.4	242416.28999999995	196427.81000000003	299234.53000000014
COG0597	Lipoprotein signal peptidase	35294.45	32616.839999999997	36431.460000000014	40026.47	33795.429999999986	38442.38
COG0598	Mg2+ and Co2+ transporter CorA	44643.21000000001	46012.83999999999	44571.01	45412.94	42615.84	46019.23
COG0599	Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family	43571.73	41894.01	45546.01	43963.83	42779.68	43157.23
COG0600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	67238.51999999999	74807.25999999997	61071.2	61273.7	64504.56999999999	82079.44
COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	98166.9	105527.11	94841.26	105660.77	94924.51	189069.9
COG0602	Organic radical activating enzyme	23238.33	23900.869999999995	23775.77	19690.610000000004	23533.399999999994	22890.7
COG0603	7-cyano-7-deazaguanine synthase (queuosine biosynthesis)	16776.1	18143.89	17677.899999999994	12139.9	16322.3	21435.960000000006
COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	113365.22000000002	110638.41	112202.53	125757.71	100339.13999999998	143621.06
COG0605	Superoxide dismutase	30038.76	31472.59	33027.2	27053.24	29049.539999999986	43196.98999999998
COG0606	Predicted ATPase with chaperone activity	31214.620000000006	30651.98	30843.410000000003	33163.82	30919.82	29877.72
COG0607	Rhodanese-related sulfurtransferase	87577.45	91035.13	87837.65	84314.51000000001	78353.49999999999	110139.59
COG0608	Single-stranded DNA-specific exonuclease, DHH superfamily, may be involved in archaeal DNA replication intiation	31043.87	33308.19999999998	31571.47	28676.71	33059.779999999984	28089.71
COG0609	ABC-type Fe3+-siderophore transport system, permease component	66640.0	75934.87	69911.95000000001	63717.76000000001	68267.93	115047.77
COG0610	Type I site-specific restriction-modification system, R (restriction) subunit and related helicases ...	22994.890000000007	22482.17	22288.710000000006	20950.119999999995	22976.97	13888.81
COG0611	Thiamine monophosphate kinase	25364.770000000004	27202.699999999993	24827.07	21046.08	24646.27	29403.36
COG0612	Predicted Zn-dependent peptidase	69649.51000000001	75093.94999999997	69531.85	69307.0	69302.34999999998	84494.17
COG0613	Predicted metal-dependent phosphoesterase TrpH, contains PHP domain	26892.290000000005	29355.209999999985	24972.029999999995	26434.27	27344.539999999994	27162.460000000006
COG0614	ABC-type Fe3+-hydroxamate transport system, periplasmic component	90983.14	102369.99	90411.85	78749.35999999999	97799.22	117316.05
COG0615	Glycerol-3-phosphate cytidylyltransferase, cytidylyltransferase family	4715.0	5173.17	4439.99	4476.0	5639.54	14111.17
COG0616	Periplasmic serine protease, ClpP class	28621.01	30598.51	29167.72	24612.99	26596.05	37218.33
COG0617	tRNA nucleotidyltransferase/poly(A) polymerase	37099.11	36800.389999999985	39427.06000000001	37631.039999999986	32810.31	46694.56999999999
COG0618	nanoRNase/pAp phosphatase, hydrolyzes c-di-AMP and oligoRNAs	21458.620000000006	23594.73	20998.7	22189.72	25333.4	16633.100000000002
COG0619	Energy-coupling factor transporter transmembrane protein EcfT	53336.25000000001	55283.1	51304.4	60532.08	53952.60999999999	51758.02
COG0620	Methionine synthase II (cobalamin-independent)	14886.49	16078.72	16337.16	12769.28	12874.89	41970.75
COG0621	tRNA A37 methylthiotransferase MiaB	77989.70000000001	78376.45999999998	78713.74	82383.48000000001	78240.09999999999	66666.92
COG0622	Predicted phosphodiesterase	33014.960000000014	35250.56	31193.81	32244.4	35965.609999999986	23811.660000000003
COG0623	Enoyl-[acyl-carrier-protein] reductase (NADH)	25005.990000000005	28169.05	23460.15	20859.06	22719.399999999994	25923.26
COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	107154.15	114211.03999999998	107691.5	109314.82000000002	100308.8	148422.31000000006
COG0625	Glutathione S-transferase	60904.28	60953.12	69807.32	38148.889999999985	37723.97	91077.38
COG0626	Cystathionine beta-lyase/cystathionine gamma-synthase	61088.31000000001	58734.75999999999	62449.84	68187.53000000001	54663.98	87410.48999999999
COG0627	S-formylglutathione hydrolase FrmB	29510.320000000003	32160.279999999995	27864.370000000006	27874.65	26998.149999999994	38643.05
COG0628	Predicted PurR-regulated permease PerM	87414.34999999999	87223.15	89248.10000000002	93150.6	85320.54	112078.82
COG0629	Single-stranded DNA-binding protein	43611.78	44323.78	43957.460000000014	49698.97	42992.17999999999	63365.32000000001
COG0630	Type IV secretory pathway ATPase VirB11/Archaellum biosynthesis ATPase	1464.5	1026.98	2789.35	2273.82	1853.85	907.42
COG0631	Serine/threonine protein phosphatase PrpC	36546.03	37267.35999999999	37427.76	39800.81	33747.869999999995	59569.34
COG0632	Holliday junction resolvasome RuvABC DNA-binding subunit	33039.450000000004	32849.34	33550.960000000014	35540.97	32224.349999999984	36830.38
COG0633	Ferredoxin	13661.07	15834.38	13653.86	11486.98	11292.41	26508.86
COG0634	Hypoxanthine-guanine phosphoribosyltransferase	33733.130000000005	32950.26999999998	33703.3	37139.099999999984	33622.929999999986	36315.04
COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	47326.79000000001	50460.76	48321.45	41223.77	45457.78	56692.71
COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	28159.450000000004	27386.88	28620.970000000005	30067.800000000007	26128.359999999993	34155.59
COG0637	Beta-phosphoglucomutase or related phosphatase, HAD superfamily	61624.38	62955.47	59180.98	65780.58000000003	60757.31999999999	57539.33999999999
COG0638	20S proteasome, alpha and beta subunits	28231.5	25909.14	26936.84	31649.16	27449.0	15778.34
COG0639	Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase, PP2A family	1111.33	1046.01	892.7	778.0699999999998	388.41	3309.42
COG0640	DNA-binding transcriptional regulator, ArsR family	154108.51	158769.75	146404.04	157099.02	150199.31000000006	177079.39999999997
COG0641	Sulfatase maturation enzyme AslB, radical SAM superfamily	19075.4	18032.39	19182.72	20434.44	21277.5	9716.35
COG0642	Signal transduction histidine kinase	281063.02	286024.6900000001	284916.79000000004	274169.77	267722.43000000005	308402.42000000004
COG0643	Chemotaxis protein histidine kinase CheA	18042.42	18680.69	22543.11	11036.67	14510.12	20427.65
COG0644	Dehydrogenase (flavoprotein)	64199.80000000001	60483.86999999999	64337.22	61599.28000000001	62518.74000000001	48059.8
COG0645	Predicted kinase	969.5	811.26	801.22	630.73	732.36	1206.66
COG0646	Methionine synthase I (cobalamin-dependent), methyltransferase domain	7995.68	8118.91	9476.23	8569.99	7010.21	10331.8
COG0647	Ribonucleotide monophosphatase NagD, HAD superfamily	27101.820000000003	29431.14	23904.81	26683.64	26455.22	40270.1
COG0648	Endonuclease IV	24148.54	26431.98	22381.29	23294.55	26070.509999999995	16603.63
COG0649	NADH:ubiquinone oxidoreductase 49 kD subunit (chain D)	34802.51000000002	31820.369999999984	34701.57	37876.83	31890.679999999997	26919.95
COG0650	Formate hydrogenlyase subunit 4	1883.66	2098.84	1866.19	3801.24	2364.24	1782.1899999999996
COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	24123.03	24033.8	25356.43	26623.83	21483.59	37710.02
COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	67231.62	67451.04	67601.66	66566.91	63762.67999999999	61383.52
COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)	32714.95	32880.67	33470.62	33313.289999999986	30682.04	42487.4
COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	69042.13	71106.38	69828.81	65631.18	58125.97	129746.11
COG0655	Multimeric flavodoxin WrbA	48602.82000000001	49873.37999999999	48504.22	44816.60999999999	49175.48999999999	45990.55
COG0656	Aldo/keto reductase, related to diketogulonate reductase	21136.14	23522.88	22399.2	22721.77	19467.98	49755.41999999999
COG0657	Acetyl esterase/lipase	80743.26000000001	81220.98	83177.9	85977.49	72932.23999999998	89533.14999999998
COG0658	Predicted membrane metal-binding protein	5708.0	6411.5	5157.33	6991.17	6357.17	4110.75
COG0659	Sulfate permease or related transporter, MFS superfamily	44032.25000000001	40757.95999999999	45926.67000000001	50049.88	39515.32	65697.72
COG0661	Predicted unusual protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	32638.28	28462.960000000006	36560.64	35027.04999999999	28641.349999999995	43216.27
COG0662	Mannose-6-phosphate isomerase, cupin superfamily	14120.57	13048.56	14479.88	17559.93	15791.83	14383.76
COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	40738.44	38160.849999999984	41922.94000000002	41981.44999999998	36885.12999999998	43877.209999999985
COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	109632.47	117646.08	108586.99	105558.64	108375.91	85936.81000000001
COG0665	Glycine/D-amino acid oxidase (deaminating)	90927.93	91866.76	91412.12	94268.03	78184.97999999997	165232.75
COG0666	Ankyrin repeat	3739.67	3473.25	7651.76	1642.35	2034.38	18635.78
COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	88737.56000000003	84153.95	89539.92000000001	100403.67	83044.62999999999	123706.42
COG0668	Small-conductance mechanosensitive channel	52582.71	54031.73	54082.45000000001	50104.56	51308.34	70294.65
COG0669	Phosphopantetheine adenylyltransferase	32815.450000000004	32630.339999999997	33330.960000000014	34891.97	31750.349999999984	36725.38
COG0670	Integral membrane protein, interacts with FtsH	8302.66	9377.84	7107.85	4957.23	7833.1100000000015	5228.35
COG0671	Membrane-associated phospholipid phosphatase	10400.999999999998	10889.4	12223.92	12163.38	10449.2	29893.36
COG0672	High-affinity Fe2+/Pb2+ permease	9550.5	8021.73	9271.98	12717.0	8258.119999999999	6710.190000000001
COG0673	Predicted dehydrogenase	133576.89	138087.65999999995	127097.37	141176.82	136839.72999999998	158435.37
COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit	54550.01	56056.6	51511.54000000001	57537.12	61409.62	20886.33
COG0675	Transposase	29313.45	32103.059999999994	28031.85	18710.6	31895.689999999995	35468.04
COG0676	D-hexose-6-phosphate mutarotase	2175.16	2535.25	2436.26	1012.24	1334.87	1063.36
COG0677	UDP-N-acetyl-D-mannosaminuronate dehydrogenase	33332.35000000001	33693.029999999984	34228.87	36403.81	33089.57999999999	33657.06
COG0678	Peroxiredoxin	5107.5	5358.41	5983.17	3159.42	3914.67	6877.42
COG0679	Predicted permease	36819.82	36708.05	37067.150000000016	30994.5	30220.749999999996	56500.11
COG0680	Ni,Fe-hydrogenase maturation factor	6532.52	6679.01	5916.09	10384.99	7245.09	4321.530000000002
COG0681	Signal peptidase I	42914.76	41996.24	44536.4	48396.06	42392.9	49871.49
COG0682	Prolipoprotein diacylglyceryltransferase	37724.97	37878.29	37287.5	42201.26	36001.069999999985	38491.42
COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	92234.21	92853.33	91842.07	99138.29	83756.93	69580.54
COG0684	Regulator of RNase E activity RraA	12619.24	15302.85	13327.77	10738.82	9351.53	37733.28
COG0685	5,10-methylenetetrahydrofolate reductase	29933.35000000001	29107.519999999997	29434.57	29494.000000000004	28075.189999999995	22756.49
COG0686	Alanine dehydrogenase	29766.53	30648.98	28340.85	34192.5	30655.84	22800.5
COG0687	Spermidine/putrescine-binding periplasmic protein	27057.53	26346.18	25832.230000000003	30251.079999999994	25761.57999999999	42595.07
COG0688	Phosphatidylserine decarboxylase	25662.29	28142.18999999999	25645.800000000007	20977.81	24406.769999999997	25617.67
COG0689	Ribonuclease PH	30018.880000000005	28958.249999999996	29574.49	29577.7	28970.279999999984	35481.55
COG0690	Preprotein translocase subunit SecE	31436.62000000001	31307.54	31809.290000000005	33328.89	30273.019999999997	35196.05
COG0691	tmRNA-binding protein	32825.12000000002	32631.339999999997	33336.79	34909.64	31749.679999999997	36729.05
COG0692	Uracil DNA glycosylase	25932.090000000004	25620.509999999995	27086.160000000003	26634.369999999995	23847.449999999993	35354.130000000005
COG0693	Putative intracellular protease/amidase	45208.76000000001	48556.97	48389.69	41399.0	42127.929999999986	67500.75
COG0694	Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain	26174.69000000001	20028.379999999994	29790.44	34707.90999999999	25138.79	20876.8
COG0695	Glutaredoxin	43647.4	44831.54	43117.53000000001	42558.919999999984	43040.47	71221.97
COG0696	Phosphoglycerate mutase (BPG-independent, AlkP superfamily)	19623.710000000006	21031.119999999995	19015.8	15436.21	20470.44	22390.580000000005
COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	71883.41	73256.61999999997	72051.47000000003	74431.99	64647.90999999999	73363.09999999999
COG0698	Ribose 5-phosphate isomerase RpiB	33769.959999999985	28986.22	33857.290000000015	44987.34	34783.899999999994	29365.13
COG0699	Replication fork clamp-binding protein CrfC (dynamin-like GTPase family)	1322.0	1509.5	1134.5	1620.0	1434.0	1253.0
COG0700	Spore maturation protein SpmB (function unknown)	2796.71	2555.63	2779.58	3287.74	3134.1500000000005	1277.71
COG0701	Uncharacterized membrane protein YraQ, UPF0718 family	17658.7	19149.25	16612.59	16057.98	20643.98	9154.61
COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	49697.64000000001	52729.72	46928.3	57146.46999999999	47525.11999999999	82392.7
COG0703	Shikimate kinase	31207.61	30841.49	31924.23	31028.28	29449.669999999995	37507.42
COG0704	Phosphate uptake regulator	42665.62	40918.27	42676.140000000014	45257.71	42428.36	41936.87999999998
COG0705	Membrane associated serine protease, rhomboid family	48298.09	44795.88999999999	53072.07	53060.51999999999	46371.97	54608.49999999999
COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ, required for the localization of integral membrane proteins	23181.01	25246.91	23479.910000000003	21158.849999999995	21508.37999999999	29605.439999999995
COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	41195.19	38506.91	41859.48	49463.52	40633.37	40984.13
COG0708	Exonuclease III	45115.03	45946.05999999999	45228.8	43883.820000000014	42055.06999999999	53612.35
COG0709	Selenophosphate synthase	10932.3	9508.01	11608.1	16121.79	10451.83	7958.42
COG0710	3-dehydroquinate dehydratase	5186.74	5358.18	4991.1	3933.08	5752.62	5042.92
COG0711	FoF1-type ATP synthase, membrane subunit b or b'	38330.28	35910.669999999984	38760.8	42752.98	36933.679999999986	39230.3
COG0712	FoF1-type ATP synthase, delta subunit	31426.28	31162.669999999995	31841.13	30909.81	29975.179999999997	36526.88
COG0713	NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K)	34238.51000000002	31207.369999999984	34068.57	37232.83	31119.179999999997	28046.95
COG0714	MoxR-like ATPase	111743.98	104871.16	112374.29	119450.03	104568.93	106626.02000000002
COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	70248.28	78144.72999999997	65405.87	59383.11000000001	64713.37	79532.45
COG0716	Flavodoxin	13159.82	13488.65	14426.86	13257.41	13503.280000000002	8080.07
COG0717	Deoxycytidine triphosphate deaminase	26333.4	25288.029999999995	25385.77	25148.15	24129.039999999994	31461.4
COG0718	Conserved DNA-binding protein YbaB (function unknown)	27750.390000000007	26989.269999999997	28826.59	30335.74	27103.159999999996	30103.05
COG0719	Fe-S cluster assembly scaffold protein SufB	47599.39	46157.37	49416.60000000001	54987.05	47527.03999999998	55074.69
COG0720	6-pyruvoyl-tetrahydropterin synthase	22292.60000000001	23764.719999999994	23209.4	19744.65	23144.37999999999	22920.570000000003
COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit	29907.68	29982.669999999984	28846.829999999994	32085.85000000001	29123.169999999995	35201.48
COG0722	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	10291.65	10626.64	12358.46	5987.88	5040.700000000002	14511.24
COG0723	Rieske Fe-S protein	21676.08	15892.98	24333.72	30498.64	18878.279999999995	30473.94
COG0725	ABC-type molybdate transport system, periplasmic component	33343.7	34481.08999999998	34128.08	33147.39	31383.42	37749.08
COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	60665.91000000001	58175.24999999999	66428.18	67794.29000000001	59030.77999999999	77104.90000000001
COG0727	Fe-S-cluster containining protein	17823.41	19429.14	18911.84	11924.24	18541.76	9378.5
COG0728	Peptidoglycan biosynthesis protein MviN/MurJ, putative lipid II flippase	36326.93	33420.41	36116.59	42037.11	33460.679999999986	38322.51
COG0729	Outer membrane translocation and assembly module TamA	6457.33	6626.09	7898.1	3419.74	3739.21	4865.11
COG0730	Uncharacterized membrane protein YfcA	104559.0	103445.44	106351.13	104950.83000000002	92714.0	136760.34999999998
COG0731	Wyosine [tRNA(Phe)-imidazoG37] synthetase, radical SAM superfamily	15320.76	17039.67	14667.52	11111.98	18276.31	7160.04
COG0732	Restriction endonuclease S subunit	33993.779999999984	31626.88999999999	33433.19	32677.640000000007	32968.289999999986	22056.48
COG0733	Na+-dependent transporter, SNF family	18559.880000000005	20039.38	19711.58	18438.4	17438.659999999996	32748.95
COG0735	Fe2+ or Zn2+ uptake regulation protein	89792.87000000002	89876.24999999999	89537.45	93578.94000000002	87495.49999999999	92405.96
COG0736	Phosphopantetheinyl transferase (holo-ACP synthase)	24591.950000000004	24483.74	23646.46	28039.23	24236.599999999995	24325.550000000007
COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	21823.79	25738.42	23025.74	21099.709999999995	19554.739999999994	41591.15
COG0738	Fucose permease	33088.43	34812.429999999986	34419.35	31458.83	32869.54999999999	35529.97
COG0739	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain	51045.46	52135.27999999999	50769.13000000001	50321.85999999999	48408.47999999998	56999.73
COG0740	ATP-dependent protease ClpP, protease subunit	55182.31000000001	54278.64	53712.9	59897.47	54744.34	64568.70999999999
COG0741	Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)	9570.16	9008.34	11507.79	5701.56	5684.450000000002	16102.84
COG0742	16S rRNA G966 N2-methylase RsmD	32782.450000000004	32618.339999999997	33279.960000000014	34772.97	31653.349999999984	36730.38
COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase	31791.78	31643.339999999997	32423.13	32706.89	30966.349999999984	35627.25
COG0744	Membrane carboxypeptidase (penicillin-binding protein)	44107.41	40292.62	46089.91	57038.56000000001	41115.8	64827.25000000001
COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	278879.04	273265.05000000005	284981.09	294086.55000000005	258993.25000000012	319807.48
COG0746	Molybdopterin-guanine dinucleotide biosynthesis protein A	29310.05	28584.81999999999	28550.270000000004	30625.290000000005	27900.919999999995	32505.05
COG0747	ABC-type transport system, periplasmic component	113586.32	116859.56999999998	107819.7	124581.09	110923.51	175719.98
COG0748	Putative heme iron utilization protein	2274.5	2561.0	1792.5	2401.5	2405.33	1866.25
COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	37256.45	37604.33999999998	37429.460000000014	38313.72	36889.6	47581.87999999999
COG0750	Membrane-associated protease RseP, regulator of RpoE activity	26013.460000000006	28829.08	24616.120000000006	27289.309999999994	27888.93	27278.050000000007
COG0751	Glycyl-tRNA synthetase, beta subunit	12968.86	13104.81	12947.4	11020.490000000002	10893.22	14923.440000000002
